mechanism,rate,seed,feature,missing_rate,auroc_indicator
MAR,0.05,1018,insurance,0.07272210780484341,0.5200137028851372
MAR,0.05,1018,admission_type,0.0592287479582416,0.48967622354022133
MAR,0.05,1018,admission_location,0.06462609189688233,0.5227342303851504
MAR,0.05,1018,anchor_year,0.06015197784248278,0.5106988145742356
MAR,0.05,1018,anchor_year_group,0.06171436687735246,0.5084641573478771
MAR,0.05,1018,lab_50802,0.8247283573609829,0.1714617265716692
MAR,0.05,1018,lab_50820,0.8155670762019743,0.18619344761089018
MAR,0.05,1018,lab_50821,0.8258646402954336,0.17517801334219718
MAR,0.05,1018,lab_50861,0.5616788580356509,0.339378554211276
MAR,0.05,1018,lab_50863,0.5725445635963355,0.325205472035082
MAR,0.05,1018,lab_50868,0.14920815283005467,0.4793399288475858
MAR,0.05,1018,lab_50878,0.5606846104680066,0.3470540628891593
MAR,0.05,1018,lab_50882,0.1502734180811022,0.46732873530837804
MAR,0.05,1018,lab_50885,0.5715503160286911,0.34004639684548676
MAR,0.05,1018,lab_50893,0.2212911014842696,0.4280273870438122
MAR,0.05,1018,lab_50902,0.14338470279099497,0.4708629479440991
MAR,0.05,1018,lab_50912,0.12839997159292663,0.4885823538918677
MAR,0.05,1018,lab_50931,0.15304310773382573,0.4816716787092745
MAR,0.05,1018,lab_50960,0.20545415808536324,0.4590817642118582
MAR,0.05,1018,lab_50970,0.2262623393224913,0.43837467335554187
MAR,0.05,1018,lab_50971,0.13685107591790355,0.4742149846707624
MAR,0.05,1018,lab_50983,0.1434557204743981,0.4751257624418004
MAR,0.05,1018,lab_51006,0.13841346495277324,0.48487807648294245
MAR,0.05,1018,lab_51221,0.09835949151338683,0.5039944357981565
MAR,0.05,1018,lab_51222,0.1110716568425538,0.4974725382538877
MAR,0.05,1018,lab_51248,0.11618493004758185,0.4977153716164642
MAR,0.05,1018,lab_51249,0.11895461970030538,0.4891289833932919
MAR,0.05,1018,lab_51250,0.11966479653433705,0.4901977148016807
MAR,0.05,1018,lab_51265,0.11348625807826149,0.49623374207229476
MAR,0.05,1018,lab_51274,0.4285917193381152,0.34746858941295394
MAR,0.05,1018,lab_51275,0.4506072011930971,0.33760676627787545
MAR,0.05,1018,lab_51277,0.11362829344506782,0.5090586207472103
MAR,0.05,1018,lab_51279,0.11930970811732121,0.48894680748423414
MAR,0.05,1018,lab_51301,0.11533271784674384,0.48668792798616844
MAR,0.05,1018,lab_52172,0.5590512037497337,0.474003396003203
MAR,0.05,1019,gender,0.06718272849939635,0.5085248148013958
MAR,0.05,1019,anchor_age,0.06384489737944748,0.5116703515730432
MAR,0.05,1019,race,0.06150131382714296,0.5014080467607901
MAR,0.05,1019,marital_status,0.0894822810879909,0.5673052458112771
MAR,0.05,1019,insurance,0.07953980541154748,0.5208151751107405
MAR,0.05,1019,admission_type,0.062495561394787305,0.5008979542154284
MAR,0.05,1019,admission_location,0.06363184432923798,0.521811239704008
MAR,0.05,1019,anchor_year,0.06277963212839997,0.5007522134881821
MAR,0.05,1019,anchor_year_group,0.06157233151054613,0.5071039444849958
MAR,0.05,1019,lab_50802,0.8255805695618209,0.16815833793692198
MAR,0.05,1019,lab_50820,0.8159931823023933,0.1745101707079865
MAR,0.05,1019,lab_50821,0.8276400823805128,0.18573179960894265
MAR,0.05,1019,lab_50861,0.5623180171862794,0.3433498872544849
MAR,0.05,1019,lab_50863,0.5733967757971735,0.3419652485713949
MAR,0.05,1019,lab_50868,0.14750372842837867,0.4687497073990287
MAR,0.05,1019,lab_50878,0.5618208934024572,0.33357335094163565
MAR,0.05,1019,lab_50882,0.14778779916199133,0.47003704989828676
MAR,0.05,1019,lab_50885,0.5724735459129323,0.3266749904433979
MAR,0.05,1019,lab_50893,0.21930260634898088,0.43621298826705723
MAR,0.05,1019,lab_50902,0.1443789503586393,0.48325060443727597
MAR,0.05,1019,lab_50912,0.13024643136140898,0.4776034565792372
MAR,0.05,1019,lab_50931,0.1487820467296357,0.46666079089991647
MAR,0.05,1019,lab_50960,0.20737163553724877,0.4452002652644075
MAR,0.05,1019,lab_50970,0.2275406576237483,0.4305534239504123
MAR,0.05,1019,lab_50971,0.1384844826361764,0.47624314194210504
MAR,0.05,1019,lab_50983,0.14267452595696328,0.48269196557424904
MAR,0.05,1019,lab_51006,0.13599886371706554,0.4803845397585182
MAR,0.05,1019,lab_51221,0.09779135004616149,0.514317499838179
MAR,0.05,1019,lab_51222,0.11234997514381082,0.4796197062632281
MAR,0.05,1019,lab_51248,0.1182444428662737,0.4937925848909204
MAR,0.05,1019,lab_51249,0.11725019529862936,0.4914365109832736
MAR,0.05,1019,lab_51250,0.11838647823308003,0.4965858809803059
MAR,0.05,1019,lab_51265,0.11050351537532846,0.48200010421683287
MAR,0.05,1019,lab_51274,0.4311483559406292,0.3561885054532679
MAR,0.05,1019,lab_51275,0.44918684752503374,0.3440678028201237
MAR,0.05,1019,lab_51277,0.11788935444925787,0.48394317821444816
MAR,0.05,1019,lab_51279,0.11277608124422982,0.48083417839886305
MAR,0.05,1019,lab_51301,0.11732121298203253,0.5014316583869921
MAR,0.05,1019,lab_52172,0.5586961153327179,0.46988632223274795
MAR,0.05,1020,gender,0.05972587174206377,0.5023189263060791
MAR,0.05,1020,anchor_age,0.060507066259498615,0.5191151380242035
MAR,0.05,1020,race,0.06079113699311128,0.49890623212589724
MAR,0.05,1020,marital_status,0.08784887436971806,0.5724425046724558
MAR,0.05,1020,insurance,0.07272210780484341,0.5228798693381458
MAR,0.05,1020,admission_type,0.06128826077693346,0.5086827684387464
MAR,0.05,1020,admission_location,0.06199843761096513,0.4997199172616051
MAR,0.05,1020,anchor_year,0.06505219799730133,0.5153502031617596
MAR,0.05,1020,anchor_year_group,0.06540728641431716,0.506569527893676
MAR,0.05,1020,lab_50802,0.8264327817626589,0.18921736415274765
MAR,0.05,1020,lab_50820,0.8173425182870535,0.18098331838608833
MAR,0.05,1020,lab_50821,0.8264327817626589,0.1820519480202262
MAR,0.05,1020,lab_50861,0.5622469995028763,0.3390870727567836
MAR,0.05,1020,lab_50863,0.5731837227469639,0.33634222121081236
MAR,0.05,1020,lab_50868,0.14842695831261984,0.4711422164884871
MAR,0.05,1020,lab_50878,0.5601164690007812,0.3487786275701561
MAR,0.05,1020,lab_50882,0.14849797599602302,0.4711057813066755
MAR,0.05,1020,lab_50885,0.5743200056814147,0.34292467443434893
MAR,0.05,1020,lab_50893,0.22164618990128543,0.4493414595323188
MAR,0.05,1020,lab_50902,0.14224841985654427,0.4771782437591012
MAR,0.05,1020,lab_50912,0.12634045877423478,0.48533972448489
MAR,0.05,1020,lab_50931,0.14949222356366734,0.4849265210263567
MAR,0.05,1020,lab_50960,0.2101413251899723,0.4380469602677395
MAR,0.05,1020,lab_50970,0.2260492862722818,0.4341847292214636
MAR,0.05,1020,lab_50971,0.13862651800298273,0.4862018541640121
MAR,0.05,1020,lab_50983,0.14146722533910944,0.48474444689154983
MAR,0.05,1020,lab_51006,0.13770328811874158,0.47091159603601507
MAR,0.05,1020,lab_51221,0.09651303174490448,0.49061091826021397
MAR,0.05,1020,lab_51222,0.11348625807826149,0.49480065884579044
MAR,0.05,1020,lab_51248,0.11774731908245153,0.49404763116360134
MAR,0.05,1020,lab_51249,0.11504864711313117,0.5068968338844748
MAR,0.05,1020,lab_51250,0.11831546054967687,0.48659073357658733
MAR,0.05,1020,lab_51265,0.11433847027909949,0.4986626863435647
MAR,0.05,1020,lab_51274,0.4305091967900007,0.3450517562775376
MAR,0.05,1020,lab_51275,0.4509622896101129,0.3402907568218262
MAR,0.05,1020,lab_51277,0.11682408919821036,0.4973874549801601
MAR,0.05,1020,lab_51279,0.1178183367658547,0.49257811275528546
MAR,0.05,1020,lab_51301,0.11788935444925787,0.48251009498794384
MAR,0.05,1020,lab_52172,0.5581279738654925,0.4744770533667533
MAR,0.1,1001,gender,0.12861302464313615,0.5185677961030232
MAR,0.1,1001,anchor_age,0.12399687522193026,0.5238022493737831
MAR,0.1,1001,race,0.12577231730700944,0.5286237027345113
MAR,0.1,1001,marital_status,0.14821390526241035,0.5687011814362138
MAR,0.1,1001,insurance,0.13820041190256374,0.5279798788235059
MAR,0.1,1001,admission_type,0.1243519636389461,0.5121554076526909
MAR,0.1,1001,admission_location,0.1247780697393651,0.5119367965618216
MAR,0.1,1001,anchor_year,0.12470705205596193,0.5076739820641202
MAR,0.1,1001,anchor_year_group,0.1293232014771678,0.5124711113788905
MAR,0.1,1001,lab_50802,0.8384347702577942,0.20598915005066326
MAR,0.1,1001,lab_50820,0.8289184006817698,0.20370604828089045
MAR,0.1,1001,lab_50821,0.8385057879411973,0.217417380680886
MAR,0.1,1001,lab_50861,0.5898728783467083,0.3521423683356695
MAR,0.1,1001,lab_50863,0.6016618137916341,0.3489602946079595
MAR,0.1,1001,lab_50868,0.20957318372274697,0.4899294378763866
MAR,0.1,1001,lab_50878,0.5885945600454513,0.35566436806128604
MAR,0.1,1001,lab_50882,0.20694552943682978,0.4611827918468241
MAR,0.1,1001,lab_50885,0.6011646900078119,0.3477822576541361
MAR,0.1,1001,lab_50893,0.2754775939208863,0.4589837556082701
MAR,0.1,1001,lab_50902,0.20275548611604288,0.48339563274476605
MAR,0.1,1001,lab_50912,0.18862296711881257,0.4791815681132316
MAR,0.1,1001,lab_50931,0.20907605993892478,0.49018448414906746
MAR,0.1,1001,lab_50960,0.25679994318585325,0.44993612648015385
MAR,0.1,1001,lab_50970,0.27235281585114696,0.4362244887574056
MAR,0.1,1001,lab_50971,0.1952986293587103,0.48722132683497954
MAR,0.1,1001,lab_50983,0.1984234074284497,0.48848434528827966
MAR,0.1,1001,lab_51006,0.19728712449399902,0.4976658075562903
MAR,0.1,1001,lab_51221,0.15730416873801575,0.5196118981427014
MAR,0.1,1001,lab_51222,0.17441943043817912,0.49076785415505597
MAR,0.1,1001,lab_51248,0.17363823592074426,0.47683780888994004
MAR,0.1,1001,lab_51249,0.17626589020666145,0.5012852052399899
MAR,0.1,1001,lab_51250,0.17740217314111215,0.4992691591045006
MAR,0.1,1001,lab_51265,0.1693771749165542,0.5062525011022151
MAR,0.1,1001,lab_51274,0.46963994034514595,0.3651023014414898
MAR,0.1,1001,lab_51275,0.48419856544279527,0.37053083820865923
MAR,0.1,1001,lab_51277,0.17598181947304878,0.5057301956467488
MAR,0.1,1001,lab_51279,0.17321212982032527,0.49711958515186955
MAR,0.1,1001,lab_51301,0.1768340316738868,0.49669447410598444
MAR,0.1,1001,lab_52172,0.5859669057595341,0.4716591279086572
MAR,0.1,1002,gender,0.1308855905120375,0.5317327025500963
MAR,0.1,1002,anchor_age,0.1282579362261203,0.518749972012081
MAR,0.1,1002,race,0.11902563738370854,0.516321129515062
MAR,0.1,1002,marital_status,0.1474327107449755,0.5862989671541924
MAR,0.1,1002,insurance,0.13358426248135785,0.5260489159617443
MAR,0.1,1002,admission_type,0.12349975143810808,0.5082933801549167
MAR,0.1,1002,admission_location,0.12619842340742846,0.514074259378599
MAR,0.1,1002,anchor_year,0.12442298132234926,0.5092528060178707
MAR,0.1,1002,anchor_year_group,0.12115616788580356,0.5238265734197409
MAR,0.1,1002,lab_50802,0.8388608763582132,0.1957389563742638
MAR,0.1,1002,lab_50820,0.8284922945813508,0.20249157614525548
MAR,0.1,1002,lab_50821,0.8380796818407783,0.22050215822476396
MAR,0.1,1002,lab_50861,0.5882394716284355,0.3544134607438395
MAR,0.1,1002,lab_50863,0.6040053973439387,0.34775793360817814
MAR,0.1,1002,lab_50868,0.20815283005468363,0.4834927253800963
MAR,0.1,1002,lab_50878,0.5868191179603721,0.35084291470055773
MAR,0.1,1002,lab_50882,0.21070946665719764,0.49077955819390595
MAR,0.1,1002,lab_50885,0.6014487607414246,0.3519357666064028
MAR,0.1,1002,lab_50893,0.2729209573183723,0.4502638395679561
MAR,0.1,1002,lab_50902,0.19643491229316098,0.483772197472986
MAR,0.1,1002,lab_50912,0.1872736311341524,0.498503918512207
MAR,0.1,1002,lab_50931,0.20744265322065195,0.47095932815967323
MAR,0.1,1002,lab_50960,0.2576521553866913,0.46526281978996237
MAR,0.1,1002,lab_50970,0.27682692990554647,0.4453937381153118
MAR,0.1,1002,lab_50971,0.19700305376038635,0.48634688247150215
MAR,0.1,1002,lab_50983,0.19899154889567502,0.48102744770126576
MAR,0.1,1002,lab_51006,0.1990625665790782,0.50965267704954
MAR,0.1,1002,lab_51221,0.15432142603508273,0.4953466777017094
MAR,0.1,1002,lab_51222,0.17370925360414743,0.5212269537297617
MAR,0.1,1002,lab_51248,0.17882252680917549,0.5042727883742866
MAR,0.1,1002,lab_51249,0.17605283715645195,0.49709526110591157
MAR,0.1,1002,lab_51250,0.1756977487394361,0.5058759363739951
MAR,0.1,1002,lab_51265,0.16973226333357005,0.49317257615461874
MAR,0.1,1002,lab_51274,0.4647397201903274,0.35328549672144427
MAR,0.1,1002,lab_51275,0.48568993679426176,0.3468363677665477
MAR,0.1,1002,lab_51277,0.17626589020666145,0.5070175381460069
MAR,0.1,1002,lab_51279,0.17697606704069313,0.485156937930327
MAR,0.1,1002,lab_51301,0.17647894325687097,0.4882781506560165
MAR,0.1,1002,lab_52172,0.5866060649101627,0.4813627938578833
MAR,0.1,1003,gender,0.12314466302109225,0.525672554782026
MAR,0.1,1003,anchor_age,0.12286059228747959,0.5129205464707336
MAR,0.1,1003,race,0.12619842340742846,0.5226727587376248
MAR,0.1,1003,marital_status,0.15034443576450537,0.5747735421143886
MAR,0.1,1003,insurance,0.13429443931538954,0.5142198983315944
MAR,0.1,1003,admission_type,0.12634045877423478,0.5211668051474974
MAR,0.1,1003,admission_location,0.12420992827213977,0.5064959451102967
MAR,0.1,1003,anchor_year,0.12626944109083163,0.5083054912907702
MAR,0.1,1003,anchor_year_group,0.12598537035721893,0.5141835649240336
MAR,0.1,1003,lab_50802,0.8380086641573752,0.20620776114153255
MAR,0.1,1003,lab_50820,0.8284922945813508,0.21109007550428127
MAR,0.1,1003,lab_50821,0.8380796818407783,0.21763599177175535
MAR,0.1,1003,lab_50861,0.5908671259143526,0.34876610933729896
MAR,0.1,1003,lab_50863,0.6004545131737803,0.3538789423782688
MAR,0.1,1003,lab_50868,0.2077977416376678,0.48797415096866703
MAR,0.1,1003,lab_50878,0.5839784106242455,0.3637649877850544
MAR,0.1,1003,lab_50882,0.20850791847169944,0.48474363269754284
MAR,0.1,1003,lab_50885,0.5996023009729423,0.3600484974660247
MAR,0.1,1003,lab_50893,0.2745543640366451,0.45659124651881167
MAR,0.1,1003,lab_50902,0.2031815922164619,0.49177552101292243
MAR,0.1,1003,lab_50912,0.18670548966692707,0.49019690060767374
MAR,0.1,1003,lab_50931,0.2064484056530076,0.48293408651706937
MAR,0.1,1003,lab_50960,0.2586464029543356,0.46905197692411343
MAR,0.1,1003,lab_50970,0.2797386549250763,0.44819914534055094
MAR,0.1,1003,lab_50971,0.20005681414672252,0.48907941933311816
MAR,0.1,1003,lab_50983,0.2042468574675094,0.4840635771532276
MAR,0.1,1003,lab_51006,0.19835238974504651,0.4928200301496041
MAR,0.1,1003,lab_51221,0.15773027483843477,0.5222594535048406
MAR,0.1,1003,lab_51222,0.1729280590867126,0.5359585729947317
MAR,0.1,1003,lab_51248,0.17605283715645195,0.49279601142639873
MAR,0.1,1003,lab_51249,0.17654996094027414,0.49684021483323065
MAR,0.1,1003,lab_51250,0.17576876642283928,0.5115718340982007
MAR,0.1,1003,lab_51265,0.16930615723315107,0.5048558530575223
MAR,0.1,1003,lab_51274,0.4663731269086002,0.37394373593734287
MAR,0.1,1003,lab_51275,0.48675520204530925,0.35775450585140883
MAR,0.1,1003,lab_51277,0.17697606704069313,0.5080862695543956
MAR,0.1,1003,lab_51279,0.17718912009090262,0.49651229819692666
MAR,0.1,1003,lab_51301,0.17612385483985513,0.4898934097915786
MAR,0.1,1003,lab_52172,0.5889496484624671,0.4873258489906234
MAR,0.1,1004,gender,0.12314466302109225,0.521373305102513
MAR,0.1,1004,anchor_age,0.12619842340742846,0.5327043413231548
MAR,0.1,1004,race,0.12612740572402528,0.511244528107402
MAR,0.1,1004,marital_status,0.14835594062921667,0.5872583930171466
MAR,0.1,1004,insurance,0.1367800582345004,0.5401732482717714
MAR,0.1,1004,admission_type,0.13031744904481216,0.5205595181925544
MAR,0.1,1004,admission_location,0.12875506000994247,0.5242272586454173
MAR,0.1,1004,anchor_year,0.12499112278957461,0.5146936574693954
MAR,0.1,1004,anchor_year_group,0.12868404232653932,0.5070666951091772
MAR,0.1,1004,lab_50802,0.8372274696399403,0.2037423816884511
MAR,0.1,1004,lab_50820,0.8288473829983666,0.21090789959522344
MAR,0.1,1004,lab_50821,0.8371564519565372,0.20951114977627985
MAR,0.1,1004,lab_50861,0.5870321710105816,0.3564659420611403
MAR,0.1,1004,lab_50863,0.5985370357218948,0.35772885874018945
MAR,0.1,1004,lab_50868,0.20325260989986507,0.48600675292509377
MAR,0.1,1004,lab_50878,0.5898728783467083,0.35930778446819084
MAR,0.1,1004,lab_50882,0.2053831404019601,0.47631519811172124
MAR,0.1,1004,lab_50885,0.5983239826716853,0.35640508105911983
MAR,0.1,1004,lab_50893,0.27583268233790215,0.4588015796992123
MAR,0.1,1004,lab_50902,0.20026986719693204,0.48897011378768346
MAR,0.1,1004,lab_50912,0.19181876287195512,0.49187281719675446
MAR,0.1,1004,lab_50931,0.20374973368368723,0.4771532072933871
MAR,0.1,1004,lab_50960,0.25907250905475465,0.4430378677561669
MAR,0.1,1004,lab_50970,0.27533555855408,0.42609571176229444
MAR,0.1,1004,lab_50971,0.198565442795256,0.49127764137766516
MAR,0.1,1004,lab_50983,0.1997017257297067,0.4863954287891673
MAR,0.1,1004,lab_51006,0.20019884951352887,0.4947388818755121
MAR,0.1,1004,lab_51221,0.1580853632554506,0.5091795285572441
MAR,0.1,1004,lab_51222,0.1772601377743058,0.49934202946812367
MAR,0.1,1004,lab_51248,0.17754420850791847,0.5092278713264076
MAR,0.1,1004,lab_51249,0.17591080178964563,0.49716813146953465
MAR,0.1,1004,lab_51250,0.1778992969249343,0.500447196058324
MAR,0.1,1004,lab_51265,0.16710460904765287,0.5059853436936806
MAR,0.1,1004,lab_51274,0.46616007385839076,0.381218457615299
MAR,0.1,1004,lab_51275,0.4849797599602301,0.3443345531316548
MAR,0.1,1004,lab_51277,0.17633690789006462,0.4940833539256567
MAR,0.1,1004,lab_51279,0.1761948725232583,0.49272314106277565
MAR,0.1,1004,lab_51301,0.17406434202116328,0.49811544619663517
MAR,0.1,1004,lab_52172,0.5858248703927278,0.4745981647252889
MAR,0.1,1005,gender,0.12555926425679995,0.5187014256944159
MAR,0.1,1005,anchor_age,0.12428094595554293,0.5265226750995454
MAR,0.1,1005,race,0.12300262765428592,0.5400762574106921
MAR,0.1,1005,marital_status,0.15304310773382573,0.5791213381115665
MAR,0.1,1005,insurance,0.13599886371706554,0.5104792875151084
MAR,0.1,1005,admission_type,0.12165329166962574,0.5092406948820172
MAR,0.1,1005,admission_location,0.12207939777004474,0.5348175818682251
MAR,0.1,1005,anchor_year,0.12634045877423478,0.5183006386944888
MAR,0.1,1005,anchor_year_group,0.12577231730700944,0.5214582866019898
MAR,0.1,1005,lab_50802,0.8390739294084227,0.2042281501878549
MAR,0.1,1005,lab_50820,0.8300546836162205,0.2088554182779227
MAR,0.1,1005,lab_50821,0.8379376464739721,0.20337802987033554
MAR,0.1,1005,lab_50861,0.5911511966479653,0.36151811764859143
MAR,0.1,1005,lab_50863,0.6013777430580215,0.3534052850147186
MAR,0.1,1005,lab_50868,0.20737163553724877,0.4824604291535191
MAR,0.1,1005,lab_50878,0.5890206661458703,0.3740758389149725
MAR,0.1,1005,lab_50882,0.2086499538385058,0.4775053462013982
MAR,0.1,1005,lab_50885,0.6005255308571834,0.3638740897819873
MAR,0.1,1005,lab_50893,0.27796321283999714,0.4462438584328312
MAR,0.1,1005,lab_50902,0.2014771678147859,0.4940830486029041
MAR,0.1,1005,lab_50912,0.19174774518855195,0.4847438362460446
MAR,0.1,1005,lab_50931,0.2066614587032171,0.47565936483911325
MAR,0.1,1005,lab_50960,0.26255237554150984,0.4656149586979735
MAR,0.1,1005,lab_50970,0.2818691854271714,0.44710608988620415
MAR,0.1,1005,lab_50971,0.20126411476457637,0.4956254373748431
MAR,0.1,1005,lab_50983,0.196008806192742,0.49688855760239403
MAR,0.1,1005,lab_51006,0.19366522264043748,0.48089391988412394
MAR,0.1,1005,lab_51221,0.15737518642141893,0.5052446306958468
MAR,0.1,1005,lab_51222,0.17044244016760174,0.5171706391870762
MAR,0.1,1005,lab_51248,0.17768624387472481,0.5062888345097758
MAR,0.1,1005,lab_51249,0.17512960727221077,0.5004350849224704
MAR,0.1,1005,lab_51250,0.1770470847240963,0.4851205027485155
MAR,0.1,1005,lab_51265,0.1737802712875506,0.5068596862829071
MAR,0.1,1005,lab_51274,0.470492152545984,0.37469666184528116
MAR,0.1,1005,lab_51275,0.48973794474824234,0.36625581080085345
MAR,0.1,1005,lab_51277,0.17143668773524606,0.5037627976031758
MAR,0.1,1005,lab_51279,0.17164974078545558,0.48788957656619375
MAR,0.1,1005,lab_51301,0.1747035011717918,0.516417611504887
MAR,0.1,1005,lab_52172,0.5849016405084866,0.4894026543538821
MAR,0.1,1006,gender,0.1239258575385271,0.5037755193845345
MAR,0.1,1006,anchor_age,0.12378382217172076,0.5124468891071833
MAR,0.1,1006,race,0.1254172288899936,0.5130419631520219
MAR,0.1,1006,marital_status,0.1506995241815212,0.5831898655643566
MAR,0.1,1006,insurance,0.13855550031957958,0.5306638693674567
MAR,0.1,1006,admission_type,0.12385483985512392,0.5224420365109018
MAR,0.1,1006,admission_location,0.12499112278957461,0.5146936574693954
MAR,0.1,1006,anchor_year,0.12094311483559406,0.5268020454181842
MAR,0.1,1006,anchor_year_group,0.12918116611036148,0.5182763146485307
MAR,0.1,1006,lab_50802,0.83878985867481,0.22300397285965695
MAR,0.1,1006,lab_50820,0.829415524465592,0.21921491749975677
MAR,0.1,1006,lab_50821,0.8356650806050706,0.20454395568830536
MAR,0.1,1006,lab_50861,0.5889496484624671,0.36981302441727115
MAR,0.1,1006,lab_50863,0.6023719906256658,0.3557613589223654
MAR,0.1,1006,lab_50868,0.20886300688871529,0.4816952903354764
MAR,0.1,1006,lab_50878,0.5876713301612101,0.3489726092923148
MAR,0.1,1006,lab_50882,0.213408138626518,0.4779303554730324
MAR,0.1,1006,lab_50885,0.5993182302393296,0.3415641562487151
MAR,0.1,1006,lab_50893,0.2735601164690008,0.4556682558376693
MAR,0.1,1006,lab_50902,0.20019884951352887,0.4875734657429907
MAR,0.1,1006,lab_50912,0.18983026773666642,0.5043576680995124
MAR,0.1,1006,lab_50931,0.2055961934521696,0.4905367248313295
MAR,0.1,1006,lab_50960,0.26354662310915417,0.4393093680755344
MAR,0.1,1006,lab_50970,0.27512250550387046,0.454866681837815
MAR,0.1,1006,lab_50971,0.19721610681059584,0.5034345756441191
MAR,0.1,1006,lab_50983,0.19586677082593565,0.5026937608720343
MAR,0.1,1006,lab_51006,0.19558270009232298,0.5143041674113149
MAR,0.1,1006,lab_51221,0.15971876997372345,0.5126407690550913
MAR,0.1,1006,lab_51222,0.1676727505148782,0.4970953628801625
MAR,0.1,1006,lab_51248,0.17768624387472481,0.4933910854712371
MAR,0.1,1006,lab_51249,0.17392230665435693,0.506786815919284
MAR,0.1,1006,lab_51250,0.17598181947304878,0.5114625285527661
MAR,0.1,1006,lab_51265,0.1715787231020524,0.49652451110703105
MAR,0.1,1006,lab_51274,0.4660180384915844,0.34976349699582765
MAR,0.1,1006,lab_51275,0.4909452453660962,0.37280182884257845
MAR,0.1,1006,lab_51277,0.17882252680917549,0.49710737224176516
MAR,0.1,1006,lab_51279,0.1753426603224203,0.4960265296975228
MAR,0.1,1006,lab_51301,0.17598181947304878,0.47993469756967155
MAR,0.1,1006,lab_52172,0.5871742063773879,0.4739058962708693
MAR,0.1,1007,gender,0.12115616788580356,0.5152280740607152
MAR,0.1,1007,anchor_age,0.13138271429585968,0.5142806575593639
MAR,0.1,1007,race,0.12598537035721893,0.5328136468685895
MAR,0.1,1007,marital_status,0.14842695831261984,0.5915212075148478
MAR,0.1,1007,insurance,0.13351324479795468,0.5232191846905473
MAR,0.1,1007,admission_type,0.12470705205596193,0.5234378975556674
MAR,0.1,1007,admission_location,0.12683758255805697,0.5080140098362778
MAR,0.1,1007,anchor_year,0.12236346850365741,0.5174748424229274
MAR,0.1,1007,anchor_year_group,0.1313116966124565,0.5128840095146712
MAR,0.1,1007,lab_50802,0.839642070875648,0.20107050228035386
MAR,0.1,1007,lab_50820,0.8310489311838648,0.21694382509158663
MAR,0.1,1007,lab_50821,0.8380796818407783,0.1875412440151652
MAR,0.1,1007,lab_50861,0.5878843832114197,0.3545956366528973
MAR,0.1,1007,lab_50863,0.599460265606136,0.3672867839621693
MAR,0.1,1007,lab_50868,0.2040338044172999,0.47414130011313227
MAR,0.1,1007,lab_50878,0.586748100276969,0.33511543439082214
MAR,0.1,1007,lab_50882,0.2021163269654144,0.5009205480991217
MAR,0.1,1007,lab_50885,0.6025850436758753,0.3284234720733491
MAR,0.1,1007,lab_50893,0.2759747177047085,0.45729562610908486
MAR,0.1,1007,lab_50902,0.2040338044172999,0.49133829883118374
MAR,0.1,1007,lab_50912,0.18691854271713657,0.4829221789297175
MAR,0.1,1007,lab_50931,0.2014771678147859,0.48261838279086977
MAR,0.1,1007,lab_50960,0.2610610041900433,0.45491543170398185
MAR,0.1,1007,lab_50970,0.28023577870889854,0.44221176616185276
MAR,0.1,1007,lab_50971,0.19259995738938995,0.4886058637438187
MAR,0.1,1007,lab_50983,0.2014771678147859,0.4912168821498956
MAR,0.1,1007,lab_51006,0.20090902634756055,0.4743113648863365
MAR,0.1,1007,lab_51221,0.15630992117037143,0.5072242416495245
MAR,0.1,1007,lab_51222,0.1722888999360841,0.5061917418744456
MAR,0.1,1007,lab_51248,0.1755557133726298,0.5102480564171311
MAR,0.1,1007,lab_51249,0.17520062495561395,0.4932332336081374
MAR,0.1,1007,lab_51250,0.17548469568922662,0.4973867425604041
MAR,0.1,1007,lab_51265,0.17164974078545558,0.48788957656619375
MAR,0.1,1007,lab_51274,0.4660180384915844,0.3440311640898105
MAR,0.1,1007,lab_51275,0.4902350685320645,0.3473706825836167
MAR,0.1,1007,lab_51277,0.1731411121369221,0.5143530190517327
MAR,0.1,1007,lab_51279,0.1733541651871316,0.5013459644677594
MAR,0.1,1007,lab_51301,0.1761948725232583,0.5113532230073314
MAR,0.1,1007,lab_52172,0.5855407996591151,0.47761007190554366
MAR,0.1,1008,gender,0.12790284780910446,0.5160659814681303
MAR,0.1,1008,anchor_age,0.1252041758397841,0.5074189357914393
MAR,0.1,1008,race,0.12662452950784744,0.5238872308732597
MAR,0.1,1008,marital_status,0.15055748881471487,0.5717980701159453
MAR,0.1,1008,insurance,0.13386833321497052,0.5373678410465325
MAR,0.1,1008,admission_type,0.1208720971521909,0.5067753154289358
MAR,0.1,1008,admission_location,0.1247780697393651,0.5176691294678388
MAR,0.1,1008,anchor_year,0.12555926425679995,0.5115360095618944
MAR,0.1,1008,anchor_year_group,0.12349975143810808,0.5254903788729682
MAR,0.1,1008,lab_50802,0.8376535757403594,0.20352377059758175
MAR,0.1,1008,lab_50820,0.8259356579788367,0.21096865882299298
MAR,0.1,1008,lab_50821,0.8372984873233436,0.20943827941265672
MAR,0.1,1008,lab_50861,0.5915773027483844,0.3655987562372349
MAR,0.1,1008,lab_50863,0.601590796108231,0.35329597946928387
MAR,0.1,1008,lab_50868,0.20659044101981394,0.495758965191985
MAR,0.1,1008,lab_50878,0.588026418578226,0.3559558495157785
MAR,0.1,1008,lab_50882,0.2068745117534266,0.4769831425201829
