mechanism,rate,split,seed,top1_model,top1_auroc,top2_model,top2_auroc,gap
MCAR,0.2,S2,1008,xgb,0.9391592234537619,extratrees,0.9347193649369754,0.004439858516786521
MCAR,0.2,S2,1009,xgb,0.9446174411503317,rf,0.9381906423865607,0.006426798763771058
MCAR,0.2,S2,1010,xgb,0.9432608222809531,extratrees,0.9408373218509091,0.0024235004300440233
MCAR,0.2,S2,1011,xgb,0.9412423446150701,extratrees,0.9356199685162421,0.005622376098827986
MCAR,0.2,S2,1012,xgb,0.9465456957478544,extratrees,0.9390109424271312,0.007534753320723175
MCAR,0.2,S2,1013,xgb,0.9484548884778284,rf,0.9409839721533739,0.007470916324454513
MCAR,0.2,S2,1014,xgb,0.9488635445282056,rf,0.9405266063999589,0.008336938128246763
MCAR,0.2,S2,1015,xgb,0.9422500149563481,rf,0.9413065813103536,0.0009434336459944737
MCAR,0.2,S2,1016,extratrees,0.9411685933518614,xgb,0.9394286594862292,0.0017399338656322039
MCAR,0.2,S2,1017,xgb,0.949241828075064,extratrees,0.9385177489403633,0.010724079134700637
MCAR,0.2,S2,1018,xgb,0.9369699031505441,extratrees,0.9351971091201603,0.001772794030383773
MCAR,0.2,S2,1019,xgb,0.9444125405605925,rf,0.942709027483794,0.0017035130767985018
MCAR,0.2,S2,1020,xgb,0.9442378335322612,rf,0.9380476442862034,0.006190189246057853
MCAR,0.3,S1,1001,xgb,0.9331378660122681,rf,0.929322189180916,0.0038156768313520883
MCAR,0.3,S1,1002,xgb,0.9348062168283733,rf,0.9302339072641782,0.004572309564195076
MCAR,0.3,S1,1003,xgb,0.9370225684958667,extratrees,0.9353090569602098,0.0017135115356569086
MCAR,0.3,S1,1004,xgb,0.9371270121939773,extratrees,0.9344006223453173,0.002726389848660027
MCAR,0.3,S1,1005,xgb,0.9365619903547028,rf,0.9341456664594874,0.0024163238952154
MCAR,0.3,S1,1006,xgb,0.9418439490579651,rf,0.9387488932766394,0.0030950557813257396
MCAR,0.3,S1,1007,rf,0.9382405211849265,extratrees,0.9378382298819579,0.00040229130296864923
MCAR,0.3,S1,1008,xgb,0.9380280197400237,rf,0.9344280351898554,0.0035999845501683003
MCAR,0.3,S1,1009,xgb,0.9409380998828928,rf,0.9310378735789706,0.009900226303922177
MCAR,0.3,S1,1010,xgb,0.9353295073974488,extratrees,0.9330512784815571,0.002278228915891689
MCAR,0.3,S1,1011,xgb,0.931520451651626,rf,0.9304213695735039,0.0010990820781221489
MCAR,0.3,S1,1012,xgb,0.9423622750218271,extratrees,0.9372184836936526,0.005143791328174552
MCAR,0.3,S1,1013,rf,0.933884767254382,xgb,0.9328568226598936,0.0010279445944884058
MCAR,0.3,S1,1014,xgb,0.935813476829113,rf,0.931186301781026,0.004627175048086962
MCAR,0.3,S1,1015,xgb,0.9358090579554051,extratrees,0.930332590011464,0.005476467943941188
MCAR,0.3,S1,1016,extratrees,0.9320823766787351,xgb,0.9316495914416901,0.0004327852370449303
MCAR,0.3,S1,1017,xgb,0.9385848760196417,extratrees,0.9267560704954357,0.011828805524205954
MCAR,0.3,S1,1018,xgb,0.9396858456622622,rf,0.933385345752528,0.006300499909734247
MCAR,0.3,S1,1019,xgb,0.9356955227507276,rf,0.9313238720702591,0.00437165068046852
MCAR,0.3,S1,1020,xgb,0.9385182350645348,rf,0.9340072047539107,0.0045110303106240535
MCAR,0.3,S2,1001,xgb,0.9329832805878324,rf,0.9259667888722939,0.007016491715538531
MCAR,0.3,S2,1002,xgb,0.9331960627935902,rf,0.9313458174482362,0.0018502453453540513
MCAR,0.3,S2,1003,extratrees,0.931044015465804,xgb,0.9307590585515074,0.00028495691429653025
MCAR,0.3,S2,1004,xgb,0.9334588598035272,extratrees,0.9298088188371739,0.0036500409663532407
MCAR,0.3,S2,1005,xgb,0.931606865952743,rf,0.9276598865093308,0.0039469794434121575
MCAR,0.3,S2,1006,xgb,0.9376249469609258,extratrees,0.9316804811306026,0.0059444658303231535
MCAR,0.3,S2,1007,xgb,0.9432089393486383,rf,0.9290215155315499,0.014187423817088374
MCAR,0.3,S2,1008,xgb,0.931297232333093,extratrees,0.9285966718399342,0.00270056049315881
MCAR,0.3,S2,1009,xgb,0.9303895791154814,extratrees,0.9262415214674252,0.004148057648056147
MCAR,0.3,S2,1010,xgb,0.9316403126942372,extratrees,0.9256485555920566,0.005991757102180584
MCAR,0.3,S2,1011,xgb,0.9411316410229065,rf,0.9329618317207282,0.008169809302178255
MCAR,0.3,S2,1012,xgb,0.9376860431842132,rf,0.9325030337506197,0.005183009433593511
MCAR,0.3,S2,1013,xgb,0.9284613369167072,rf,0.9266129632365013,0.0018483736802058504
MCAR,0.3,S2,1014,xgb,0.9321050809980214,rf,0.9313818894693766,0.000723191528644751
MCAR,0.3,S2,1015,xgb,0.9356570440959615,extratrees,0.9267744216485612,0.008882622447400346
MCAR,0.3,S2,1016,xgb,0.9471124680927933,rf,0.9402242996253797,0.00688816846741358
MCAR,0.3,S2,1017,xgb,0.9439348306518903,rf,0.933120735484521,0.010814095167369309
MCAR,0.3,S2,1018,xgb,0.9373473107847957,extratrees,0.9312034697443463,0.006143841040449405
MCAR,0.3,S2,1019,xgb,0.9316281571694718,extratrees,0.9266050318592252,0.005023125310246623
MCAR,0.3,S2,1020,xgb,0.9400059658028755,extratrees,0.9337956331782895,0.006210332624586035
MCAR,0.4,S1,1001,xgb,0.9271921496566312,rf,0.9252598305728867,0.0019323190837444715
MCAR,0.4,S1,1002,xgb,0.9247023968412202,extratrees,0.9191844813537557,0.0055179154874644976
MCAR,0.4,S1,1003,xgb,0.9262785302366388,rf,0.9244426859618322,0.0018358442748065418
MCAR,0.4,S1,1004,xgb,0.9245227942404851,extratrees,0.915234327474373,0.009288466766112058
MCAR,0.4,S1,1005,xgb,0.924906448488169,extratrees,0.9173764231346094,0.007530025353559622
MCAR,0.4,S1,1006,xgb,0.9284350232083638,extratrees,0.9229849072107992,0.00545011599756462
MCAR,0.4,S1,1007,xgb,0.930569960268677,extratrees,0.9234249335175437,0.0071450267511332655
MCAR,0.4,S1,1008,extratrees,0.922344892151213,rf,0.917974504228324,0.0043703879228889075
MCAR,0.4,S1,1009,extratrees,0.9221735958190772,xgb,0.9219905571932226,0.0001830386258545591
MCAR,0.4,S1,1010,xgb,0.929373661758747,extratrees,0.9245422892801048,0.004831372478642182
MCAR,0.4,S1,1011,xgb,0.9191400380835999,extratrees,0.9175575677500521,0.0015824703335477475
MCAR,0.4,S1,1012,xgb,0.9304299421528656,extratrees,0.9259680263038856,0.004461915848979925
MCAR,0.4,S1,1013,xgb,0.9209139374772606,extratrees,0.911159174546035,0.009754762931225569
MCAR,0.4,S1,1014,extratrees,0.9233392231115317,rf,0.9232360948420617,0.00010312826947000975
MCAR,0.4,S1,1015,xgb,0.9277144765070936,extratrees,0.9203918063883094,0.00732267011878418
MCAR,0.4,S1,1016,xgb,0.9245593682188833,extratrees,0.9186553322673443,0.005904035951538988
MCAR,0.4,S1,1017,xgb,0.9274498953738375,rf,0.9232024912922927,0.004247404081544781
MCAR,0.4,S1,1018,xgb,0.9243092777278145,rf,0.916595037252311,0.007714240475503509
MCAR,0.4,S1,1019,xgb,0.9212376469910335,extratrees,0.9208446722406398,0.000392974750393682
MCAR,0.4,S1,1020,xgb,0.9272998923795261,extratrees,0.9190675034624892,0.008232388917036926
MCAR,0.4,S2,1001,xgb,0.9223335411135505,extratrees,0.9185896458400018,0.003743895273548681
MCAR,0.4,S2,1002,xgb,0.9227563846952036,rf,0.9158938209925809,0.006862563702622726
MCAR,0.4,S2,1003,xgb,0.9176639765801138,rf,0.9141857989863382,0.0034781775937755555
MCAR,0.4,S2,1004,xgb,0.9296097656722593,rf,0.9238482793144035,0.005761486357855783
MCAR,0.4,S2,1005,xgb,0.9269170122475474,rf,0.9162920276406963,0.010624984606851129
MCAR,0.4,S2,1006,xgb,0.9319606909636512,extratrees,0.9283491430516839,0.003611547911967272
MCAR,0.4,S2,1007,xgb,0.9213118921953652,extratrees,0.9120655871448682,0.009246305050497061
MCAR,0.4,S2,1008,xgb,0.9243799352240707,extratrees,0.9227729928828647,0.0016069423412059525
MCAR,0.4,S2,1009,rf,0.9230805405495474,xgb,0.9212446454997634,0.0018358950497839865
MCAR,0.4,S2,1010,xgb,0.9157468278176326,rf,0.9107902062235118,0.0049566215941208025
MCAR,0.4,S2,1011,xgb,0.9318440595115065,extratrees,0.9271190068303188,0.004725052681187725
MCAR,0.4,S2,1012,xgb,0.9196852602530112,rf,0.9190827656886116,0.0006024945643996471
MCAR,0.4,S2,1013,xgb,0.9197311295765216,extratrees,0.9188216085443075,0.000909521032214089
MCAR,0.4,S2,1014,xgb,0.9245461604536857,extratrees,0.9220482734460212,0.002497887007664401
MCAR,0.4,S2,1015,xgb,0.9312457093176556,extratrees,0.9256076998179488,0.005638009499706831
MCAR,0.4,S2,1016,rf,0.9206082823990371,xgb,0.9198885614090491,0.0007197209899880708
MCAR,0.4,S2,1017,xgb,0.9254597947192869,rf,0.9223907155448007,0.003069079174486178
MCAR,0.4,S2,1018,xgb,0.928992805640265,extratrees,0.9250853343744799,0.003907471265785056
MCAR,0.4,S2,1019,xgb,0.9228525045766492,extratrees,0.917152485359523,0.005700019217126262
MCAR,0.4,S2,1020,extratrees,0.9235733591707416,xgb,0.92254155431381,0.0010318048569315508
MCAR,0.5,S1,1001,rf,0.9100276778931274,xgb,0.9078680356589267,0.0021596422342007315
MCAR,0.5,S1,1002,xgb,0.9149197745288212,extratrees,0.9003891932559925,0.014530581272828691
MCAR,0.5,S1,1003,xgb,0.9060069870025368,extratrees,0.905959782679074,4.7204323462834985e-05
MCAR,0.5,S1,1004,xgb,0.9008395906844276,rf,0.89944988959485,0.0013897010895776996
MCAR,0.5,S1,1005,xgb,0.9108467882896594,rf,0.9063545164366869,0.004492271852972518
MCAR,0.5,S1,1006,rf,0.9073106471395522,xgb,0.9055277430124364,0.001782904127115792
MCAR,0.5,S1,1007,xgb,0.9130433737294839,extratrees,0.9091405182340383,0.0039028554954455563
MCAR,0.5,S1,1008,xgb,0.9183178915111592,extratrees,0.9149755457129105,0.003342345798248658
MCAR,0.5,S1,1009,xgb,0.9073982583265228,rf,0.9069532116815651,0.00044504664495770285
MCAR,0.5,S1,1010,xgb,0.9170069081307334,extratrees,0.9133684563293212,0.0036384518014122014
MCAR,0.5,S1,1011,xgb,0.9051775388565902,extratrees,0.903753194202076,0.0014243446545142424
MCAR,0.5,S1,1012,xgb,0.9069110819957352,extratrees,0.8966855555073334,0.010225526488401804
MCAR,0.5,S1,1013,xgb,0.9113266695707664,extratrees,0.9063155350394334,0.00501113453133295
MCAR,0.5,S1,1014,xgb,0.9193242027731527,rf,0.9157682884716035,0.0035559143015492234
MCAR,0.5,S1,1015,xgb,0.9031099237198175,rf,0.901282870660826,0.0018270530589914458
MCAR,0.5,S1,1016,xgb,0.9094197729414957,extratrees,0.9034013899533736,0.006018382988122073
MCAR,0.5,S1,1017,rf,0.9057419979354087,xgb,0.905076461849774,0.0006655360856346881
MCAR,0.5,S1,1018,extratrees,0.916437463659799,xgb,0.9159163049948204,0.0005211586649785938
MCAR,0.5,S1,1019,xgb,0.9181925422818479,extratrees,0.9148241485677465,0.0033683937141013587
MCAR,0.5,S1,1020,xgb,0.9180914309444388,rf,0.9094445767856459,0.00864685415879285
MCAR,0.5,S2,1001,extratrees,0.9175180527601656,xgb,0.9144906728748751,0.00302737988529056
MCAR,0.5,S2,1002,xgb,0.9120079115624848,rf,0.9102170913936313,0.0017908201688535685
MCAR,0.5,S2,1003,xgb,0.9091907232119618,extratrees,0.9013677929737798,0.007822930238182035
MCAR,0.5,S2,1004,xgb,0.9079646469580327,extratrees,0.9048156017635571,0.0031490451944755637
MCAR,0.5,S2,1005,xgb,0.9194580709099978,rf,0.912830141232457,0.006627929677540778
MCAR,0.5,S2,1006,xgb,0.9181331347468955,rf,0.9066809228427617,0.011452211904133813
MCAR,0.5,S2,1007,xgb,0.916802819976722,extratrees,0.9081113660343529,0.008691453942369032
MCAR,0.5,S2,1008,xgb,0.9143098873535788,extratrees,0.9118520767915212,0.0024578105620575164
MCAR,0.5,S2,1009,xgb,0.9218523040535096,extratrees,0.9069964330157326,0.014855871037776969
MCAR,0.5,S2,1010,xgb,0.9142142573195811,rf,0.9097437554853129,0.004470501834268115
MCAR,0.5,S2,1011,rf,0.9180204529494953,xgb,0.9151943811091773,0.002826071840318023
MCAR,0.5,S2,1012,xgb,0.9154684648555603,rf,0.9040971080586917,0.011371356796868626
MCAR,0.5,S2,1013,xgb,0.9233395615985442,rf,0.9124770060245078,0.010862555574036481
MCAR,0.5,S2,1014,xgb,0.9098341771342519,rf,0.9077273955952304,0.0021067815390214406
MCAR,0.5,S2,1015,xgb,0.9100342628139085,extratrees,0.9084184397267793,0.0016158230871292645
MCAR,0.5,S2,1016,rf,0.9050625733199741,xgb,0.904056148837352,0.0010064244826221147
MCAR,0.5,S2,1017,xgb,0.9140927862770555,extratrees,0.9094033223964774,0.004689463880578115
MCAR,0.5,S2,1018,extratrees,0.9136407096467938,xgb,0.9135351913138967,0.00010551833289706991
MCAR,0.5,S2,1019,xgb,0.9077349778624505,extratrees,0.9026211064194388,0.005113871443011675
MCAR,0.5,S2,1020,xgb,0.9152926022242838,rf,0.9061138406738245,0.009178761550459269
MNAR,0.0,S1,1001,xgb,0.9600384894535464,rf,0.9517452509750148,0.008293238478531584
MNAR,0.0,S1,1002,xgb,0.9550617483457096,extratrees,0.9493766327872983,0.0056851155584112245
MNAR,0.0,S1,1003,xgb,0.9533960065247978,rf,0.9511291524128351,0.0022668541119627017
MNAR,0.0,S1,1004,xgb,0.9555144604829993,extratrees,0.9509019326956581,0.004612527787341114
MNAR,0.0,S1,1005,xgb,0.9579001868186763,extratrees,0.9505889094573263,0.007311277361349955
MNAR,0.0,S1,1006,xgb,0.957176169270849,extratrees,0.9511864839365176,0.005989685334331418
MNAR,0.0,S1,1007,xgb,0.9573386463856224,rf,0.9521714226294495,0.005167223756172845
MNAR,0.0,S1,1008,xgb,0.9516985525752559,rf,0.9486893203306593,0.0030092322445965936
MNAR,0.0,S1,1009,xgb,0.9581727656373541,rf,0.9507452238138777,0.00742754182347638
MNAR,0.0,S1,1010,xgb,0.9523843870763748,extratrees,0.950210864239998,0.00217352283637684
MNAR,0.0,S1,1011,xgb,0.9544375251639947,rf,0.9490058435961627,0.005431681567832025
MNAR,0.0,S1,1012,xgb,0.9567830059632003,rf,0.9498715441156496,0.006911461847550759
MNAR,0.0,S1,1013,xgb,0.9564389419165785,rf,0.9507423072068086,0.005696634709769888
MNAR,0.0,S1,1014,xgb,0.9544847984862613,rf,0.9525366068208732,0.001948191665388177
MNAR,0.0,S1,1015,xgb,0.9543621776080237,extratrees,0.9495521319797234,0.00481004562830023
MNAR,0.0,S1,1016,xgb,0.9544051784842607,extratrees,0.9502716844260986,0.004133494058162102
MNAR,0.0,S1,1017,xgb,0.9581064042925757,extratrees,0.9498940874438857,0.008212316848689949
MNAR,0.0,S1,1018,xgb,0.9559385272454024,rf,0.948994936705305,0.006943590540097411
MNAR,0.0,S1,1019,xgb,0.960275807411079,rf,0.9507031541306208,0.009572653280458199
MNAR,0.0,S1,1020,xgb,0.9552839155340621,rf,0.9504970534726725,0.004786862061389563
MNAR,0.0,S2,1001,xgb,0.9575756732180458,extratrees,0.9466189970212859,0.010956676196759885
MNAR,0.0,S2,1002,xgb,0.9556778162288098,rf,0.9493668972234133,0.006310919005396487
MNAR,0.0,S2,1003,xgb,0.9570175299972792,rf,0.9487448222789456,0.00827270771833355
MNAR,0.0,S2,1004,xgb,0.9554435685130205,rf,0.9507868502472464,0.0046567182657740736
MNAR,0.0,S2,1005,xgb,0.9574439560358007,rf,0.9516789153913191,0.005765040644481578
MNAR,0.0,S2,1006,xgb,0.9538152843972177,rf,0.9494840607215206,0.00433122367569716
MNAR,0.0,S2,1007,xgb,0.957602446864475,rf,0.9494855057516386,0.008116941112836451
MNAR,0.0,S2,1008,xgb,0.9568999956244472,rf,0.9474312804940148,0.009468715130432348
MNAR,0.0,S2,1009,xgb,0.9565586085605986,rf,0.9499651733909303,0.00659343516966826
MNAR,0.0,S2,1010,xgb,0.9585421807235592,extratrees,0.948325868431585,0.010216312291974283
MNAR,0.0,S2,1011,xgb,0.9566203155412056,extratrees,0.9481265139843508,0.008493801556854863
MNAR,0.0,S2,1012,xgb,0.9527895192510186,extratrees,0.948171125140153,0.00461839411086562
MNAR,0.0,S2,1013,xgb,0.9588901979371489,extratrees,0.9514537354449086,0.007436462492240281
MNAR,0.0,S2,1014,xgb,0.95592632211658,rf,0.9492537688399263,0.0066725532766537254
MNAR,0.0,S2,1015,xgb,0.9562690215866511,extratrees,0.946373658502686,0.009895363083965103
MNAR,0.0,S2,1016,xgb,0.9588392574046065,extratrees,0.9487013037975046,0.010137953607101902
MNAR,0.0,S2,1017,xgb,0.9585855573469606,rf,0.9513151350293333,0.007270422317627312
MNAR,0.0,S2,1018,xgb,0.9563580573387547,rf,0.9490359347447315,0.007322122594023206
MNAR,0.0,S2,1019,xgb,0.9581669660773142,rf,0.9493444817258727,0.008822484351441506
MNAR,0.0,S2,1020,xgb,0.9557001805864527,rf,0.9499417211668906,0.005758459419562101
MNAR,0.05,S1,1001,xgb,0.9581400370385413,extratrees,0.9430702871897256,0.015069749848815706
MNAR,0.05,S1,1002,xgb,0.9541983628337398,extratrees,0.9444572875532025,0.009741075280537359
MNAR,0.05,S1,1003,xgb,0.9492945842730862,extratrees,0.9417778565664751,0.007516727706611159
MNAR,0.05,S1,1004,xgb,0.9489721168987997,extratrees,0.9408487156957207,0.008123401203078973
MNAR,0.05,S1,1005,xgb,0.9539409367424285,extratrees,0.9438592869658837,0.010081649776544799
MNAR,0.05,S1,1006,xgb,0.9512367187742891,extratrees,0.937794710727782,0.013442008046507081
MNAR,0.05,S1,1007,xgb,0.9561250691317735,extratrees,0.9422830745236196,0.01384199460815394
MNAR,0.05,S1,1008,xgb,0.9555718619612051,extratrees,0.9419449220809245,0.01362693988028063
MNAR,0.05,S1,1009,xgb,0.9554783162096626,rf,0.9398843834404849,0.015593932769177754
MNAR,0.05,S1,1010,xgb,0.949814507239298,extratrees,0.9403184757514145,0.009496031487883472
MNAR,0.05,S1,1011,xgb,0.949270712925642,extratrees,0.9447456109675996,0.0045251019580424545
MNAR,0.05,S1,1012,xgb,0.9523299931907884,extratrees,0.9392078504445504,0.013122142746238019
MNAR,0.05,S1,1013,xgb,0.9539676868317448,extratrees,0.9395907352080588,0.014376951623686018
MNAR,0.05,S1,1014,xgb,0.951367032001101,rf,0.9424153133697126,0.008951718631388328
MNAR,0.05,S1,1015,xgb,0.9518768860867688,extratrees,0.9371239407447416,0.014752945342027202
MNAR,0.05,S1,1016,xgb,0.9488563321118487,extratrees,0.9354869928040461,0.013369339307802597
MNAR,0.05,S1,1017,xgb,0.9564666389318901,extratrees,0.9442208692992455,0.012245769632644565
MNAR,0.05,S1,1018,xgb,0.9532097885858368,rf,0.9386829093995719,0.01452687918626494
MNAR,0.05,S1,1019,xgb,0.957246000553212,extratrees,0.9429813572498726,0.01426464330333932
MNAR,0.05,S1,1020,xgb,0.9531487242445292,extratrees,0.9409606038759935,0.012188120368535782
MNAR,0.05,S2,1001,xgb,0.9545674715551703,extratrees,0.9409107162385066,0.01365675531666366
MNAR,0.05,S2,1002,xgb,0.9510028885533226,extratrees,0.9376833735374867,0.013319515015835948
MNAR,0.05,S2,1003,xgb,0.9521786085349209,extratrees,0.9391054301089283,0.013073178425992538
MNAR,0.05,S2,1004,xgb,0.95198703690421,extratrees,0.9380950648810129,0.013891972023197141
MNAR,0.05,S2,1005,xgb,0.9566254407304537,extratrees,0.9420490551095281,0.01457638562092567
MNAR,0.05,S2,1006,xgb,0.9490646639048052,extratrees,0.9408866062378793,0.008178057666925809
MNAR,0.05,S2,1007,xgb,0.9560596914622081,extratrees,0.9382641869068031,0.017795504555405017
MNAR,0.05,S2,1008,xgb,0.9538464020529192,extratrees,0.9388782115223553,0.014968190530563863
MNAR,0.05,S2,1009,xgb,0.9583348144513423,extratrees,0.9413505366720714,0.016984277779270918
MNAR,0.05,S2,1010,xgb,0.9518668119065026,extratrees,0.937892555097364,0.013974256809138552
MNAR,0.05,S2,1011,xgb,0.9560484524245993,extratrees,0.9426117829077189,0.013436669516880495
MNAR,0.05,S2,1012,xgb,0.9488765661413829,rf,0.9381524339237899,0.010724132217593052
MNAR,0.05,S2,1013,xgb,0.9560143701463474,extratrees,0.9393718583814277,0.01664251176491971
MNAR,0.05,S2,1014,xgb,0.9517583949753637,extratrees,0.9448087772746845,0.006949617700679256
MNAR,0.05,S2,1015,xgb,0.9541327941853677,extratrees,0.9391738601908923,0.014958933994475343
MNAR,0.05,S2,1016,xgb,0.9531598214039857,extratrees,0.9402583783843003,0.012901443019685432
MNAR,0.05,S2,1017,xgb,0.9584150483789031,extratrees,0.9426037468705509,0.015811301508352194
MNAR,0.05,S2,1018,xgb,0.9527864635100277,rf,0.9357116450978971,0.017074818412130655
MNAR,0.05,S2,1019,xgb,0.9586739445395909,rf,0.9397616071005578,0.01891233743903309
MNAR,0.05,S2,1020,xgb,0.9531581280530494,extratrees,0.9386208841827296,0.01453724387031985
MNAR,0.1,S1,1001,xgb,0.966855894301869,extratrees,0.9399138153518709,0.026942078949998116
MNAR,0.1,S1,1002,xgb,0.9646253692339781,extratrees,0.937536446857296,0.027088922376682145
MNAR,0.1,S1,1003,xgb,0.9686839652516372,extratrees,0.9382161542656764,0.030467810985960853
MNAR,0.1,S1,1004,xgb,0.9628133613657127,extratrees,0.9389459725383681,0.023867388827344627
MNAR,0.1,S1,1005,xgb,0.9663148112454097,extratrees,0.9389131930916337,0.027401618153776064
MNAR,0.1,S1,1006,xgb,0.9633532241239964,extratrees,0.934129557015193,0.02922366710880342
MNAR,0.1,S1,1007,xgb,0.9696678980314527,extratrees,0.9363744997815268,0.03329339824992594
MNAR,0.1,S1,1008,xgb,0.9655320807226916,extratrees,0.934018626564703,0.03151345415798856
MNAR,0.1,S1,1009,xgb,0.9693000368121396,extratrees,0.9345174360553742,0.034782600756765425
MNAR,0.1,S1,1010,xgb,0.9721549047474527,extratrees,0.9419834547652028,0.030171449982249854
MNAR,0.1,S1,1011,xgb,0.9674968821048667,extratrees,0.9371549920373802,0.030341890067486554
MNAR,0.1,S1,1012,xgb,0.9650102182429047,extratrees,0.9351637080297479,0.029846510213156763
MNAR,0.1,S1,1013,xgb,0.9748876632469937,extratrees,0.9402042937296986,0.034683369517295115
MNAR,0.1,S1,1014,xgb,0.9635576369550629,extratrees,0.9411605870944912,0.02239704986057167
MNAR,0.1,S1,1015,xgb,0.9702184644862845,extratrees,0.9379053540883978,0.032313110397886646
MNAR,0.1,S1,1016,xgb,0.9621790166142139,extratrees,0.9417700327129541,0.02040898390125978
MNAR,0.1,S1,1017,xgb,0.9678252358032561,extratrees,0.9371395999100312,0.030685635893224927
MNAR,0.1,S1,1018,xgb,0.9710308078370808,extratrees,0.9417675530879206,0.02926325474916025
MNAR,0.1,S1,1019,xgb,0.9776886234489741,extratrees,0.9440423906845574,0.033646232764416695
MNAR,0.1,S1,1020,xgb,0.967353678505324,extratrees,0.9395359631535543,0.0278177153517698
MNAR,0.1,S2,1001,xgb,0.9690168728038572,extratrees,0.936436161082858,0.03258071172099919
MNAR,0.1,S2,1002,xgb,0.9631980565963085,extratrees,0.9318950153733521,0.03130304122295646
MNAR,0.1,S2,1003,xgb,0.9672660048684785,extratrees,0.9332260512126144,0.0340399536558641
MNAR,0.1,S2,1004,xgb,0.9669971395398965,extratrees,0.9367973096370277,0.030199829902868847
MNAR,0.1,S2,1005,xgb,0.9694440521962615,extratrees,0.938216094176289,0.031227958019972468
MNAR,0.1,S2,1006,xgb,0.9669994624293808,extratrees,0.9385100383077003,0.02848942412168054
MNAR,0.1,S2,1007,xgb,0.9715045864792264,extratrees,0.9367768181410447,0.0347277683381817
MNAR,0.1,S2,1008,xgb,0.9672114288541172,extratrees,0.932434920187232,0.0347765086668852
MNAR,0.1,S2,1009,xgb,0.9652513030140295,extratrees,0.9328259064940904,0.03242539651993914
MNAR,0.1,S2,1010,xgb,0.968842838846701,extratrees,0.9341581045716427,0.03468473427505825
MNAR,0.1,S2,1011,xgb,0.9684357963731504,extratrees,0.9371795174638444,0.031256278909305935
MNAR,0.1,S2,1012,xgb,0.9657632523223381,extratrees,0.9336788145505961,0.03208443777174197
MNAR,0.1,S2,1013,xgb,0.9639801667738288,extratrees,0.9342880841024375,0.02969208267139134
MNAR,0.1,S2,1014,xgb,0.9693691273978147,extratrees,0.9406265561009987,0.02874257129681601
MNAR,0.1,S2,1015,xgb,0.9687644460381233,extratrees,0.934789558336319,0.033974887701804235
MNAR,0.1,S2,1016,xgb,0.9656474539907004,extratrees,0.9376449920099784,0.028002461980721982
MNAR,0.1,S2,1017,xgb,0.9694198412288426,extratrees,0.93072113981667,0.038698701412172576
MNAR,0.1,S2,1018,xgb,0.970123776312831,extratrees,0.9345065103975161,0.03561726591531489
MNAR,0.1,S2,1019,xgb,0.9666253405188778,extratrees,0.93341217317214,0.03321316734673785
MNAR,0.1,S2,1020,xgb,0.9694653849270388,extratrees,0.9348707517277954,0.034594633199243385
MNAR,0.2,S1,1001,xgb,0.9877208276407762,rf,0.9745229135132594,0.013197914127516808
MNAR,0.2,S1,1002,xgb,0.9850397186336819,rf,0.9658216144183873,0.019218104215294574
MNAR,0.2,S1,1003,xgb,0.9860949922394733,rf,0.9649969622242998,0.02109803001517352
MNAR,0.2,S1,1004,xgb,0.9884412448654066,rf,0.9690327501378251,0.01940849472758155
MNAR,0.2,S1,1005,xgb,0.9861446401043586,rf,0.9646490591505117,0.02149558095384696
MNAR,0.2,S1,1006,xgb,0.9904729598373028,rf,0.9703606949970063,0.02011226484029649
MNAR,0.2,S1,1007,xgb,0.9912409605983339,rf,0.9636565072233749,0.02758445337495896
MNAR,0.2,S1,1008,xgb,0.9885327425980283,rf,0.964351869592398,0.02418087300563021
MNAR,0.2,S1,1009,xgb,0.9873917856138726,rf,0.9677077361254168,0.019684049488455813
MNAR,0.2,S1,1010,xgb,0.9903562528328258,rf,0.9689405405914373,0.021415712241388496
MNAR,0.2,S1,1011,xgb,0.9879387802898412,rf,0.9699843035174938,0.017954476772347405
MNAR,0.2,S1,1012,xgb,0.9866596213506874,rf,0.9655779745805042,0.021081646770183204
MNAR,0.2,S1,1013,xgb,0.9895795115558681,rf,0.9652488388411331,0.02433067271473499
MNAR,0.2,S1,1014,xgb,0.9881582644510857,rf,0.9674866568161263,0.020671607634959344
MNAR,0.2,S1,1015,xgb,0.9871998857397678,rf,0.9622163473200078,0.024983538419759976
MNAR,0.2,S1,1016,xgb,0.9886978364836055,rf,0.9641790011092206,0.02451883537438493
MNAR,0.2,S1,1017,xgb,0.9847983091364231,rf,0.9631140243570598,0.02168428477936324
MNAR,0.2,S1,1018,xgb,0.9914432083997486,rf,0.9672799626718549,0.024163245727893745
MNAR,0.2,S1,1019,xgb,0.991576576709097,rf,0.9673286327186652,0.02424794399043184
MNAR,0.2,S1,1020,xgb,0.9824494912083057,extratrees,0.9635637746074647,0.01888571660084104
MNAR,0.2,S2,1001,xgb,0.9849043195393115,rf,0.9591359870010082,0.02576833253830324
MNAR,0.2,S2,1002,xgb,0.9849235292019378,rf,0.9620201873848788,0.022903341817058998
MNAR,0.2,S2,1003,xgb,0.989287801775772,rf,0.966647221774012,0.022640580001760058
MNAR,0.2,S2,1004,xgb,0.9889673824592304,rf,0.9642146357282575,0.02475274673097294
MNAR,0.2,S2,1005,xgb,0.9883454579592709,rf,0.9643566478159962,0.023988810143274697
