mechanism,rate,split,seed,winner_model,winner_auroc,winner_ap,winner_brier
MNAR,0.05,S1,1011,xgb,0.949270712925642,0.5664106943509395,0.016309720650315218
MNAR,0.05,S1,1012,xgb,0.9523299931907884,0.5654485391059029,0.016406540945172278
MNAR,0.05,S1,1013,xgb,0.9539676868317448,0.5659816579410271,0.01652262974530454
MNAR,0.05,S1,1014,xgb,0.951367032001101,0.5647186636945584,0.01629235278815024
MNAR,0.05,S1,1015,xgb,0.9518768860867688,0.5848967030174042,0.015917291492223682
MNAR,0.05,S1,1016,xgb,0.9488563321118487,0.534826680336638,0.01691382899880406
MNAR,0.05,S1,1017,xgb,0.9564666389318901,0.5718151654359409,0.016465925052761978
MNAR,0.05,S1,1018,xgb,0.9532097885858368,0.5737728131111209,0.01619272008538242
MNAR,0.05,S1,1019,xgb,0.957246000553212,0.5610046588290205,0.016602736152708457
MNAR,0.05,S1,1020,xgb,0.9531487242445292,0.560429501401023,0.01651196684688326
MNAR,0.05,S2,1001,xgb,0.9545674715551703,0.5463729774122275,0.01660875789821144
MNAR,0.05,S2,1002,xgb,0.9510028885533226,0.5464364969628399,0.01658251024782652
MNAR,0.05,S2,1003,xgb,0.9521786085349209,0.5653547269284553,0.01617541033774608
MNAR,0.05,S2,1004,xgb,0.95198703690421,0.5509781143589242,0.01648726612329478
MNAR,0.05,S2,1005,xgb,0.9566254407304537,0.5510218248123,0.01634418014436956
MNAR,0.05,S2,1006,xgb,0.9490646639048052,0.5303319899476401,0.016586543247103642
MNAR,0.05,S2,1007,xgb,0.9560596914622081,0.5770566869821379,0.01605146583169696
MNAR,0.05,S2,1008,xgb,0.9538464020529192,0.5598573610274491,0.016124786809086737
MNAR,0.05,S2,1009,xgb,0.9583348144513423,0.5547011620671746,0.016682825610041578
MNAR,0.05,S2,1010,xgb,0.9518668119065026,0.5502736552789632,0.01644276715815064
MNAR,0.05,S2,1011,xgb,0.9560484524245993,0.5487799025522836,0.01644173543900248
MNAR,0.05,S2,1012,xgb,0.9488765661413829,0.5354981173879378,0.01694480963051314
MNAR,0.05,S2,1013,xgb,0.9560143701463474,0.5521162648028948,0.016522788815200258
MNAR,0.05,S2,1014,xgb,0.9517583949753637,0.5536917116916422,0.01648012362420552
MNAR,0.05,S2,1015,xgb,0.9541327941853677,0.5440714526428998,0.01641531847417348
MNAR,0.05,S2,1016,xgb,0.9531598214039857,0.5477291938676094,0.01644186992198224
MNAR,0.05,S2,1017,xgb,0.9584150483789031,0.5533891170463139,0.01644987538456914
MNAR,0.05,S2,1018,xgb,0.9527864635100277,0.5300580011832619,0.0169435620307922
MNAR,0.05,S2,1019,xgb,0.9586739445395909,0.5710057151826577,0.01590453963726754
MNAR,0.05,S2,1020,xgb,0.9531581280530494,0.5471802660181713,0.01670255288481708
MNAR,0.1,S1,1001,xgb,0.966855894301869,0.6765753633844114,0.01502399127930398
MNAR,0.1,S1,1002,xgb,0.9646253692339781,0.6552236421296611,0.01545531656593076
MNAR,0.1,S1,1003,xgb,0.9686839652516372,0.6917851740567763,0.014193399623036321
MNAR,0.1,S1,1004,xgb,0.9628133613657127,0.6645157617726796,0.01463504787534472
MNAR,0.1,S1,1005,xgb,0.9663148112454097,0.673725500907517,0.01528290770947928
MNAR,0.1,S1,1006,xgb,0.9633532241239964,0.6328038661401716,0.01611439716070886
MNAR,0.1,S1,1007,xgb,0.9696678980314527,0.6942390353672317,0.01453195158392186
MNAR,0.1,S1,1008,xgb,0.9655320807226916,0.6775112809609254,0.014784279279410778
MNAR,0.1,S1,1009,xgb,0.9693000368121396,0.6791045854980811,0.014593525603413541
MNAR,0.1,S1,1010,xgb,0.9721549047474527,0.7051279495850494,0.01399051938205952
MNAR,0.1,S1,1011,xgb,0.9674968821048667,0.6931297709975526,0.014216426201164659
MNAR,0.1,S1,1012,xgb,0.9650102182429047,0.6646137391412622,0.0148401359096169
MNAR,0.1,S1,1013,xgb,0.9748876632469937,0.6939187119160024,0.01496288590133186
MNAR,0.1,S1,1014,xgb,0.9635576369550629,0.6917184437205829,0.0144519126042723
MNAR,0.1,S1,1015,xgb,0.9702184644862845,0.685363155792719,0.014855040051042979
MNAR,0.1,S1,1016,xgb,0.9621790166142139,0.6421236126084013,0.0152711750939488
MNAR,0.1,S1,1017,xgb,0.9678252358032561,0.681334231262199,0.01458149217069144
MNAR,0.1,S1,1018,xgb,0.9710308078370808,0.6839358174056317,0.01480461265891786
MNAR,0.1,S1,1019,xgb,0.9776886234489741,0.7252110880284863,0.01382581274956458
MNAR,0.1,S1,1020,xgb,0.967353678505324,0.6528141866727515,0.0152816975489258
MNAR,0.1,S2,1001,xgb,0.9690168728038572,0.6812641359384755,0.01474929284304374
MNAR,0.1,S2,1002,xgb,0.9631980565963085,0.6460725249192497,0.01489142701029772
MNAR,0.1,S2,1003,xgb,0.9672660048684785,0.6836035236875488,0.014335749484598601
MNAR,0.1,S2,1004,xgb,0.9669971395398965,0.6691719230806824,0.0149160267785191
MNAR,0.1,S2,1005,xgb,0.9694440521962615,0.6704817420760054,0.01463231891393654
MNAR,0.1,S2,1006,xgb,0.9669994624293808,0.65232015011863,0.01508191153407092
MNAR,0.1,S2,1007,xgb,0.9715045864792264,0.68462513445347,0.014384688436984979
MNAR,0.1,S2,1008,xgb,0.9672114288541172,0.6865626054765988,0.014451382309198341
MNAR,0.1,S2,1009,xgb,0.9652513030140295,0.669670205029329,0.0147024024277925
MNAR,0.1,S2,1010,xgb,0.968842838846701,0.6626568248790566,0.015071996301412541
MNAR,0.1,S2,1011,xgb,0.9684357963731504,0.6795933966276395,0.01421510633081192
MNAR,0.1,S2,1012,xgb,0.9657632523223381,0.6594696577944577,0.01491602137684816
MNAR,0.1,S2,1013,xgb,0.9639801667738288,0.6645614633616471,0.014478692039847318
MNAR,0.1,S2,1014,xgb,0.9693691273978147,0.6958095143857921,0.01432485878467554
MNAR,0.1,S2,1015,xgb,0.9687644460381233,0.6578022145417309,0.015194662660360281
MNAR,0.1,S2,1016,xgb,0.9656474539907004,0.6519644576807491,0.015121483430266319
MNAR,0.1,S2,1017,xgb,0.9694198412288426,0.6591674165826573,0.014805580861866419
MNAR,0.1,S2,1018,xgb,0.970123776312831,0.6709213100374003,0.01455841772258278
MNAR,0.1,S2,1019,xgb,0.9666253405188778,0.6661532058203536,0.014838123135268642
MNAR,0.1,S2,1020,xgb,0.9694653849270388,0.698280320463034,0.01436047609895462
MNAR,0.2,S1,1001,xgb,0.9877208276407762,0.8263151744267413,0.01145344525575634
MNAR,0.2,S1,1002,xgb,0.9850397186336819,0.828933272823089,0.01079375557601448
MNAR,0.2,S1,1003,xgb,0.9860949922394733,0.8227030908236532,0.01132436282932754
MNAR,0.2,S1,1004,xgb,0.9884412448654066,0.8505649899344295,0.01084605548530812
MNAR,0.2,S1,1005,xgb,0.9861446401043586,0.8321433590030853,0.01140322722494598
MNAR,0.2,S1,1006,xgb,0.9904729598373028,0.8652940688241539,0.0101152433082461
MNAR,0.2,S1,1007,xgb,0.9912409605983339,0.8654536567999113,0.01045135464519258
MNAR,0.2,S1,1008,xgb,0.9885327425980283,0.8384638080568445,0.01091541498899456
MNAR,0.2,S1,1009,xgb,0.9873917856138726,0.8381812321383995,0.010680635645985561
MNAR,0.2,S1,1010,xgb,0.9903562528328258,0.8481436968930034,0.01127584390342228
MNAR,0.2,S1,1011,xgb,0.9879387802898412,0.8343412330027282,0.011134510673582499
MNAR,0.2,S1,1012,xgb,0.9866596213506874,0.8377311755044602,0.0106598779559135
MNAR,0.2,S1,1013,xgb,0.9895795115558681,0.8614058961751638,0.010460360534489099
MNAR,0.2,S1,1014,xgb,0.9881582644510857,0.8459662018573983,0.0107491541653871
MNAR,0.2,S1,1015,xgb,0.9871998857397678,0.827949810067284,0.0112804444506764
MNAR,0.2,S1,1016,xgb,0.9886978364836055,0.843363471307722,0.011265218257904
MNAR,0.2,S1,1017,xgb,0.9847983091364231,0.8107677261458412,0.01134077496826644
MNAR,0.2,S1,1018,xgb,0.9914432083997486,0.8587298637843299,0.010501844063401159
MNAR,0.2,S1,1019,xgb,0.991576576709097,0.840476135814957,0.01090861633419986
MNAR,0.2,S1,1020,xgb,0.9824494912083057,0.8250077167300377,0.01110259573906656
MNAR,0.2,S2,1001,xgb,0.9849043195393115,0.819680392089686,0.01133954003453248
MNAR,0.2,S2,1002,xgb,0.9849235292019378,0.807790294614293,0.012214855663478321
MNAR,0.2,S2,1003,xgb,0.989287801775772,0.8508588413374648,0.01039570011198516
MNAR,0.2,S2,1004,xgb,0.9889673824592304,0.8310617879912222,0.01106825768947596
MNAR,0.2,S2,1005,xgb,0.9883454579592709,0.8392928859061618,0.010863721184432459
MNAR,0.2,S2,1006,xgb,0.9869176953638721,0.8439701540598333,0.0109012493863701
MNAR,0.2,S2,1007,xgb,0.9863101658716685,0.8157104747394521,0.01103570833802218
MNAR,0.2,S2,1008,xgb,0.9866621920289186,0.8134886898660938,0.01124211642891164
MNAR,0.2,S2,1009,xgb,0.9894213559013757,0.8495954720693394,0.010564103536307759
MNAR,0.2,S2,1010,xgb,0.9876101982576848,0.8217687676176085,0.01152322776615618
MNAR,0.2,S2,1011,xgb,0.9905165302220894,0.8566395762485278,0.01046560518443582
MNAR,0.2,S2,1012,xgb,0.9894815318653256,0.8482082004162089,0.01064794287085526
MNAR,0.2,S2,1013,xgb,0.9887488376773972,0.8381431129318851,0.01076864190399642
MNAR,0.2,S2,1014,xgb,0.9858184636984515,0.8206897654862899,0.011292949877679299
MNAR,0.2,S2,1015,xgb,0.9876299984059769,0.8165424979085465,0.01135641485452648
MNAR,0.2,S2,1016,xgb,0.9901873055670686,0.8616372931849015,0.009848546050488901
MNAR,0.2,S2,1017,xgb,0.9855407560287777,0.8361160787941424,0.01068560183048244
MNAR,0.2,S2,1018,xgb,0.9859065168616293,0.8590313991542606,0.010032422840595221
MNAR,0.2,S2,1019,xgb,0.9859932622870708,0.8462013677778295,0.01058159247040744
MNAR,0.2,S2,1020,xgb,0.9874493229688236,0.8329438800949107,0.010475108958780701
MNAR,0.3,S1,1001,xgb,0.9949365600616658,0.8507899621485698,0.00887117376551028
MNAR,0.3,S1,1002,xgb,0.9951662841590931,0.8702516040581884,0.00861791968345636
MNAR,0.3,S1,1003,xgb,0.9948506914528862,0.8648704469007722,0.00829947637394066
MNAR,0.3,S1,1004,xgb,0.9948463874499283,0.8675196142086488,0.009011271968483881
MNAR,0.3,S1,1005,xgb,0.9952692766462514,0.8810062436838528,0.00829534288495774
MNAR,0.3,S1,1006,xgb,0.9944465261057358,0.8643021483610187,0.00904200756922358
MNAR,0.3,S1,1007,xgb,0.9937485282540607,0.8710890641893071,0.00849424414336676
MNAR,0.3,S1,1008,xgb,0.9951251074530152,0.87740721852998,0.00800669509917494
MNAR,0.3,S1,1009,xgb,0.9938692352075977,0.8347369798979217,0.00969090536236758
MNAR,0.3,S1,1010,xgb,0.9961884093324512,0.8978204962368205,0.00811312803998584
MNAR,0.3,S1,1011,xgb,0.9932495079648762,0.8641049642090657,0.008775441534817161
MNAR,0.3,S1,1012,xgb,0.9942696550270901,0.8720826731915752,0.008242975454777441
MNAR,0.3,S1,1013,xgb,0.9938315286702434,0.8761161588046141,0.008131557889282682
MNAR,0.3,S1,1014,xgb,0.9940270858029857,0.8430479281450862,0.00872461618855592
MNAR,0.3,S1,1015,xgb,0.9946795319756496,0.8761811363423881,0.00840064352378244
MNAR,0.3,S1,1016,xgb,0.9941732764134132,0.8540893308753427,0.00887414300814266
MNAR,0.3,S1,1017,xgb,0.994277425344728,0.8730073420632664,0.0085933168418705
MNAR,0.3,S1,1018,xgb,0.9935113057464313,0.8742043263696541,0.00840897848829622
MNAR,0.3,S1,1019,rf,0.9948787942179385,0.8662943556691548,0.01204342724366042
MNAR,0.3,S1,1020,xgb,0.9947839129598519,0.8800358180770129,0.0079073793254792
MNAR,0.3,S2,1001,xgb,0.9931834591268899,0.8190338040476993,0.00964196287095542
MNAR,0.3,S2,1002,xgb,0.995696810628225,0.895376131501495,0.0078049579635262
MNAR,0.3,S2,1003,xgb,0.9938161870894117,0.8631174929426416,0.008516682218760199
MNAR,0.3,S2,1004,rf,0.9942739966236015,0.8628427008319999,0.0113263246153452
MNAR,0.3,S2,1005,rf,0.9959284366475625,0.8903398166826386,0.01098663693219866
MNAR,0.3,S2,1006,rf,0.9944112637947555,0.86280285816343,0.01143755867294984
MNAR,0.3,S2,1007,xgb,0.9964194476050661,0.8946451435485063,0.00764762498438354
MNAR,0.3,S2,1008,xgb,0.9938603096356917,0.8503161216421496,0.00918066985905166
MNAR,0.3,S2,1009,xgb,0.9943752660844852,0.871008279382284,0.008339150249957999
MNAR,0.3,S2,1010,xgb,0.9951212877395967,0.8752063766933056,0.00837479289621108
MNAR,0.3,S2,1011,xgb,0.992357766720404,0.8350942567970406,0.00954819135367864
MNAR,0.3,S2,1012,xgb,0.9937715293135359,0.8654947842527593,0.008780407998710821
MNAR,0.3,S2,1013,xgb,0.9957134505402261,0.886441641429691,0.00791803011670702
MNAR,0.3,S2,1014,xgb,0.9939213680819984,0.8471556111752448,0.00942528694868084
MNAR,0.3,S2,1015,xgb,0.993991842474766,0.8539542140385624,0.009237198065966321
MNAR,0.3,S2,1016,xgb,0.9951844285875587,0.8637471034475139,0.00903879674151534
MNAR,0.3,S2,1017,xgb,0.9940115214247237,0.8662928413271217,0.008713783510029261
MNAR,0.3,S2,1018,rf,0.9926028529862405,0.8538445109646513,0.012703504404735699
MNAR,0.3,S2,1019,rf,0.9948914278618881,0.8540591797982378,0.011939740347149641
MNAR,0.3,S2,1020,rf,0.9957140947153388,0.8673821661166654,0.01185141019993248
MNAR,0.4,S1,1001,rf,0.9991475379455608,0.9445283779989598,0.00485220525736906
MNAR,0.4,S1,1002,rf,0.9982673238751826,0.8972488638067017,0.00581757161279022
MNAR,0.4,S1,1003,rf,0.9985335021458358,0.910084918381715,0.00545374270475528
MNAR,0.4,S1,1004,rf,0.999016428871774,0.9511730702085408,0.00525388931986768
MNAR,0.4,S1,1005,rf,0.9982865868203616,0.901815288278193,0.00586640097735824
MNAR,0.4,S1,1006,rf,0.9987310249627699,0.934508679254409,0.00538996292707514
MNAR,0.4,S1,1007,rf,0.9983457024830544,0.9026659115044374,0.00584021944875424
MNAR,0.4,S1,1008,rf,0.9980326391460501,0.8813401223146948,0.00617988781686918
MNAR,0.4,S1,1009,rf,0.9982521507167114,0.8983803667961048,0.00577902591385394
MNAR,0.4,S1,1010,rf,0.9982926391150517,0.9014075846229496,0.00589136941465614
MNAR,0.4,S1,1011,rf,0.9982574233882866,0.896943787069074,0.005671272102154
MNAR,0.4,S1,1012,rf,0.9985112601627593,0.905206762180965,0.005620472453535899
MNAR,0.4,S1,1013,rf,0.9985031787038352,0.9123954360143192,0.005776114051821881
MNAR,0.4,S1,1014,rf,0.9986575745986146,0.9297315761284285,0.0054976050383495
MNAR,0.4,S1,1015,rf,0.9981337523299718,0.9067881091208134,0.00612354805138024
MNAR,0.4,S1,1016,rf,0.9987073620920638,0.9297417920355162,0.00529816091104578
MNAR,0.4,S1,1017,rf,0.9979250247103394,0.8685494561404223,0.005972214543484599
MNAR,0.4,S1,1018,rf,0.9982723230551128,0.9054993096632508,0.00608871569438122
MNAR,0.4,S1,1019,rf,0.9984602421101332,0.910842831656432,0.00575257378397072
MNAR,0.4,S1,1020,rf,0.9982138248782146,0.8955609609975154,0.0058097000322041206
MNAR,0.4,S2,1001,xgb,0.9982255056685843,0.9047698065722241,0.00447301515378052
MNAR,0.4,S2,1002,rf,0.9980366309006475,0.8915805591010393,0.005894074871005199
MNAR,0.4,S2,1003,rf,0.9986280414669662,0.9285966857400825,0.00558361064631286
MNAR,0.4,S2,1004,rf,0.9985271628097889,0.9087617682318759,0.00539681326485682
MNAR,0.4,S2,1005,rf,0.9984168615762371,0.9092501903579958,0.0058369855453309
MNAR,0.4,S2,1006,xgb,0.9986910239754024,0.9273201582387884,0.0036165777593850394
MNAR,0.4,S2,1007,rf,0.9982189828799687,0.8987046931183862,0.005715677411891
MNAR,0.4,S2,1008,rf,0.9974513488893086,0.8529229582354281,0.006507424780915561
MNAR,0.4,S2,1009,rf,0.9988186216518586,0.9236891178257242,0.0050059010105843
MNAR,0.4,S2,1010,rf,0.9978981240116429,0.8793126828459481,0.00604331048761346
MNAR,0.4,S2,1011,rf,0.9988440493374784,0.933065307458115,0.00539522290548876
MNAR,0.4,S2,1012,rf,0.9985241374509446,0.918424034374788,0.005334762402815619
MNAR,0.4,S2,1013,xgb,0.9984599186958377,0.909143441239572,0.00423190928995604
MNAR,0.4,S2,1014,xgb,0.9983791156344104,0.926092783792028,0.00454430850222702
MNAR,0.4,S2,1015,rf,0.9986163361680311,0.919847232582784,0.005589922773684581
MNAR,0.4,S2,1016,xgb,0.9984176292225253,0.9128396312248199,0.00388361653313036
MNAR,0.4,S2,1017,rf,0.998459377931435,0.9092601857686768,0.00556281234946556
MNAR,0.4,S2,1018,rf,0.9985738896931791,0.9201603453445916,0.0054404614868081205
MNAR,0.4,S2,1019,rf,0.9988361664547176,0.9369884900832506,0.005331848145924601
MNAR,0.4,S2,1020,rf,0.9985032222225956,0.9110471142459294,0.0055818530017497005
MNAR,0.5,S1,1001,xgb,0.9978170315109829,0.8936700176316184,0.0049238562583923
MNAR,0.5,S1,1002,rf,0.9977385383751735,0.8908449381870357,0.0069241962948021
MNAR,0.5,S1,1003,xgb,0.9980581077269826,0.8786623019789472,0.004722961038351
MNAR,0.5,S1,1004,rf,0.9982028456980727,0.8898687286537896,0.0066113401056692
MNAR,0.5,S1,1005,rf,0.9973479430187144,0.8547082595496439,0.00714982344505456
MNAR,0.5,S1,1006,rf,0.997904921464236,0.8716945618558569,0.0067885736174086
MNAR,0.5,S1,1007,xgb,0.9981876940926379,0.887616238020648,0.00434158551506692
MNAR,0.5,S1,1008,rf,0.9976958952964822,0.8510488274354323,0.0069636821402842
MNAR,0.5,S1,1009,xgb,0.9976294336193195,0.8640578595758915,0.0054193533957003995
MNAR,0.5,S1,1010,rf,0.9976571522681766,0.8686178967619252,0.007265367685076579
MNAR,0.5,S1,1011,rf,0.9980372495116958,0.8858220365339816,0.00647026981624754
MNAR,0.5,S1,1012,rf,0.9974947215655389,0.8577876415881646,0.006993086565644039
MNAR,0.5,S1,1013,xgb,0.997414151573007,0.8445303492951733,0.00525549668818704
MNAR,0.5,S1,1014,rf,0.9981884768841708,0.8896528479082264,0.006714255919513639
MNAR,0.5,S1,1015,rf,0.9978048554218264,0.8783404067272299,0.006966226660075241
MNAR,0.5,S1,1016,rf,0.997168176132887,0.8714595478940883,0.0073465664143776395
MNAR,0.5,S1,1017,xgb,0.997429356272824,0.86031870881886,0.0052883753553032405
MNAR,0.5,S1,1018,rf,0.9982611957514097,0.8913913384498409,0.00634968978583296
MNAR,0.5,S1,1019,xgb,0.9973917450996701,0.8492391795937058,0.0055122280493378
MNAR,0.5,S1,1020,xgb,0.9976815918662705,0.8669776638240293,0.00507226204499596
MNAR,0.5,S2,1001,xgb,0.998102060306859,0.9199596599606605,0.00443856385536486
MNAR,0.5,S2,1002,xgb,0.9978040361012723,0.8777371771159512,0.0049778255634009
MNAR,0.5,S2,1003,rf,0.9978062852832398,0.872091164138561,0.006864777343188281
MNAR,0.5,S2,1004,rf,0.9976179945273674,0.8797561586383391,0.007154380419877119
MNAR,0.5,S2,1005,rf,0.9979190760638982,0.8854853538279368,0.00645198545439334
MNAR,0.5,S2,1006,xgb,0.9979592760634741,0.8911952725030374,0.00502951978705816
MNAR,0.5,S2,1007,xgb,0.9980394031645983,0.8913756498739819,0.00476031061261886
MNAR,0.5,S2,1008,xgb,0.9975424139595571,0.8726827894837077,0.00520619032904502
MNAR,0.5,S2,1009,rf,0.9974242679123106,0.8632926738958842,0.0070123235893937
MNAR,0.5,S2,1010,xgb,0.9977646925650371,0.864312470163172,0.004707621410489
MNAR,0.5,S2,1011,xgb,0.9968503050416853,0.845702370523606,0.005446805432438801
MNAR,0.5,S2,1012,xgb,0.9980141288957551,0.8887599776892973,0.0046166630927473
MNAR,0.5,S2,1013,xgb,0.997575143400101,0.8685138141175119,0.00517757739871734
MNAR,0.5,S2,1014,rf,0.9975768743011703,0.8553884021611884,0.00690986438335838
MNAR,0.5,S2,1015,xgb,0.998141543136804,0.8949099088181608,0.0041695768013596
MNAR,0.5,S2,1016,xgb,0.9976586963562666,0.855198732623298,0.00501995738595722
MNAR,0.5,S2,1017,xgb,0.9981578078591762,0.9058942177850471,0.0045199446380138
MNAR,0.5,S2,1018,rf,0.9975260614508599,0.8681097404326248,0.0069737640271731
MNAR,0.5,S2,1019,rf,0.9977541603874167,0.8592794920598763,0.00695892473174758
MNAR,0.5,S2,1020,rf,0.9979845591194328,0.8771420209057661,0.006436776494008039
