mechanism,rate,split,model,seed,fold,auroc,ap,brier,ece
MAR,0.4,S2,svm_linear_cal,1008,2,0.7928882403015931,0.1419693363044498,0.0252347227099723,0.0025833317449519
MAR,0.4,S2,svm_linear_cal,1008,3,0.7399594214962022,0.1972101463375052,0.0224773794299506,0.0031417072572287
MAR,0.4,S2,svm_linear_cal,1008,4,0.8002641591263036,0.2084019705378707,0.023861507119357,0.0039033789574919
MAR,0.4,S2,svm_linear_cal,1008,5,0.7805628907396123,0.2664673933899408,0.0262815580059756,0.0060186428060473
MAR,0.4,S2,rf,1008,1,0.8575195910562298,0.1823083598130556,0.0186775754153149,0.0062591549383549
MAR,0.4,S2,rf,1008,2,0.8320102152499088,0.1838500540426005,0.024049234171642,0.0018365683105868
MAR,0.4,S2,rf,1008,3,0.8471517011757361,0.2320281092058274,0.0216402152733558,0.004149834232777
MAR,0.4,S2,rf,1008,4,0.840104875115816,0.2285117878827186,0.0230033120146181,0.0030693889979013
MAR,0.4,S2,rf,1008,5,0.859153181212901,0.3124352031953689,0.0238930752161891,0.002835047245635
MAR,0.4,S2,xgb,1008,1,0.8578632937971029,0.2819012820751364,0.0172271616756916,0.0026422731358406
MAR,0.4,S2,xgb,1008,2,0.8537686975556367,0.2646626901266746,0.0226336941123008,0.0059841441642809
MAR,0.4,S2,xgb,1008,3,0.8637004474040162,0.2907021955637714,0.0206379164010286,0.0052343370047186
MAR,0.4,S2,xgb,1008,4,0.8834422496895145,0.3181046819136809,0.0211329963058233,0.0027896064039845
MAR,0.4,S2,xgb,1008,5,0.9021373597851354,0.2815502690810841,0.0240277592092752,0.0057609034401919
MAR,0.4,S2,extratrees,1008,1,0.854395020684656,0.1836260965700093,0.0187520980133975,0.0095526355317753
MAR,0.4,S2,extratrees,1008,2,0.8538854432688799,0.1973233063872213,0.0243164143845917,0.0023178637498062
MAR,0.4,S2,extratrees,1008,3,0.8374778899178025,0.2692031053656288,0.0219366116707504,0.0090231564749332
MAR,0.4,S2,extratrees,1008,4,0.8569351627338498,0.2675206954612516,0.0233691196928023,0.0069879747108682
MAR,0.4,S2,extratrees,1008,5,0.8723903672105987,0.3180117443248582,0.0246993316355441,0.006933293198063
MAR,0.4,S2,lr_l2,1009,1,0.7396795440626913,0.1269814757946618,0.0194533069412648,0.0064638560246279
MAR,0.4,S2,lr_l2,1009,2,0.79894928858081,0.2044573550278608,0.0239121647546033,0.0038284027898281
MAR,0.4,S2,lr_l2,1009,3,0.72041931120591,0.1551524657082267,0.0226636730614581,0.0025562786471094
MAR,0.4,S2,lr_l2,1009,4,0.7599158239202002,0.1917403740011508,0.023193861995178,0.0030034403530125
MAR,0.4,S2,lr_l2,1009,5,0.7456541855688718,0.2340178805608485,0.0246220303092363,0.0028026451565015
MAR,0.4,S2,svm_linear_cal,1009,1,0.7343115321643274,0.1244147009511137,0.0192737303052071,0.0089008875982821
MAR,0.4,S2,svm_linear_cal,1009,2,0.7837237018119907,0.2461186973210329,0.0239777496296847,0.0027301504877408
MAR,0.4,S2,svm_linear_cal,1009,3,0.7056393715534284,0.1528224422385591,0.0232760030372126,0.0024627510648507
MAR,0.4,S2,svm_linear_cal,1009,4,0.7611774794488143,0.2265968975484014,0.0233782237520167,0.0035712704139237
MAR,0.4,S2,svm_linear_cal,1009,5,0.7352540230663325,0.2274177482760749,0.0252096762173455,0.0026200146737688
MAR,0.4,S2,rf,1009,1,0.8334135306395369,0.1374190613709486,0.0192265007448737,0.0054988853147615
MAR,0.4,S2,rf,1009,2,0.8360452389638817,0.2976498246543425,0.0220949102014184,0.0045142510723203
MAR,0.4,S2,rf,1009,3,0.8271927999167621,0.1605797902126881,0.0227138026773134,0.0033279714407663
MAR,0.4,S2,rf,1009,4,0.834920259427918,0.2662727161493527,0.0225123312618419,0.0025025212186975
MAR,0.4,S2,rf,1009,5,0.851750287764913,0.2466020806233014,0.0255683505837798,0.0052155522829644
MAR,0.4,S2,xgb,1009,1,0.8332448038394722,0.1582321173329701,0.0191274844110012,0.0029204565280145
MAR,0.4,S2,xgb,1009,2,0.8871895901739024,0.2751768832225283,0.0225345231592655,0.0056045860161398
MAR,0.4,S2,xgb,1009,3,0.8512485693476225,0.247566805732547,0.0214769709855318,0.0077701748180112
MAR,0.4,S2,xgb,1009,4,0.8638225205511857,0.2787854650484253,0.0220854729413986,0.0056265174753181
MAR,0.4,S2,xgb,1009,5,0.8827905297131379,0.2824363403519391,0.0241637155413627,0.007146173065975
MAR,0.4,S2,extratrees,1009,1,0.8284923323043082,0.1519729131881529,0.0190347049706772,0.006986548503402
MAR,0.4,S2,extratrees,1009,2,0.8673525477319712,0.3117758853697732,0.0230197970771701,0.0075617940009712
MAR,0.4,S2,extratrees,1009,3,0.8387212568931433,0.1825715547236791,0.0226248744439452,0.0036715300898241
MAR,0.4,S2,extratrees,1009,4,0.8412950696867545,0.2796137486616376,0.0232599936926962,0.0063888578568778
MAR,0.4,S2,extratrees,1009,5,0.8546482497122351,0.2705873225349525,0.0253504119933221,0.00485778222584
MAR,0.4,S2,lr_l2,1010,1,0.6971041481796254,0.1362637767511059,0.0195641466254935,0.0074638808262432
MAR,0.4,S2,lr_l2,1010,2,0.7668198954152985,0.2165959440133641,0.0234275558266931,0.0071942813262434
MAR,0.4,S2,lr_l2,1010,3,0.7312298408074082,0.1759846240730437,0.0227336773597764,0.0029561119796452
MAR,0.4,S2,lr_l2,1010,4,0.7673083367831728,0.2387450402543543,0.0226705280204919,0.0040058788725351
MAR,0.4,S2,lr_l2,1010,5,0.7798045455571354,0.2435899919368568,0.0249252716010463,0.0064183748392867
MAR,0.4,S2,svm_linear_cal,1010,1,0.6808188874029821,0.1327229511335979,0.0191814929534565,0.006517644789626
MAR,0.4,S2,svm_linear_cal,1010,2,0.7591925088167336,0.2134852574643373,0.0242076451030374,0.0060557045945359
MAR,0.4,S2,svm_linear_cal,1010,3,0.7092862345229425,0.1576780191246989,0.0234745539603327,0.0037046676797626
MAR,0.4,S2,svm_linear_cal,1010,4,0.7741636603781024,0.2305252293627693,0.0237743008379365,0.0032348983725012
MAR,0.4,S2,svm_linear_cal,1010,5,0.7617938474733111,0.2432685400351514,0.0256942610162594,0.005870912350754
MAR,0.4,S2,rf,1010,1,0.830767019534814,0.1766952212865989,0.0188149635239947,0.0068894566511496
MAR,0.4,S2,rf,1010,2,0.8225319226559649,0.2096137716824624,0.0237869648093065,0.0025595947981469
MAR,0.4,S2,rf,1010,3,0.8507933617729685,0.1979864401616119,0.0220829833439048,0.0030535184035471
MAR,0.4,S2,rf,1010,4,0.8284665956985431,0.2327399543241836,0.0229699854012791,0.0033918819963027
MAR,0.4,S2,rf,1010,5,0.8395671112916695,0.2554612504724106,0.0244931812275756,0.0042132486368263
MAR,0.4,S2,xgb,1010,1,0.8251177963030083,0.1882935996281036,0.0184251442551612,0.0035428301054231
MAR,0.4,S2,xgb,1010,2,0.849675300985042,0.2463830474947435,0.0227660350501537,0.0055515617352661
MAR,0.4,S2,xgb,1010,3,0.8646524815315785,0.233849705940589,0.0215136520564556,0.0073009880849626
MAR,0.4,S2,xgb,1010,4,0.8462603741597177,0.2923838534889247,0.0217260532081127,0.0037094399404599
MAR,0.4,S2,xgb,1010,5,0.8695036901618254,0.3318913273615815,0.0234629027545452,0.0058552699186097
MAR,0.4,S2,extratrees,1010,1,0.8391783629750911,0.1778334133042,0.018977496455994,0.0099838133998067
MAR,0.4,S2,extratrees,1010,2,0.8221330414690502,0.2259481639889139,0.0239351986919511,0.00444045087935
MAR,0.4,S2,extratrees,1010,3,0.8663094371033191,0.2275478930760464,0.022458313099348,0.0069818822312618
MAR,0.4,S2,extratrees,1010,4,0.8315960928105348,0.2456026107263145,0.0236644061709378,0.005703647549287
MAR,0.4,S2,extratrees,1010,5,0.8595820073577538,0.3227892447645463,0.0246280442928331,0.0052136997554395
MAR,0.4,S2,lr_l2,1011,1,0.7300089987626702,0.0916884172306474,0.0205176803891318,0.0113054973566924
MAR,0.4,S2,lr_l2,1011,2,0.7587838988203819,0.1818241851585885,0.0239552868570338,0.005087420843362
MAR,0.4,S2,lr_l2,1011,3,0.8064093226511289,0.2161870244561163,0.0219733454144925,0.004982971421976
MAR,0.4,S2,lr_l2,1011,4,0.7672146982869085,0.1913423885453188,0.0235851093519964,0.0041297472235778
MAR,0.4,S2,lr_l2,1011,5,0.7755343399462837,0.238358932844703,0.0252320503646288,0.003663253753075
MAR,0.4,S2,svm_linear_cal,1011,1,0.691870492807239,0.0865173971577936,0.0204179256376612,0.0122462209824499
MAR,0.4,S2,svm_linear_cal,1011,2,0.7674619968381369,0.1865186237589663,0.0241544822528161,0.0031427267928303
MAR,0.4,S2,svm_linear_cal,1011,3,0.7786754760170639,0.2435082112499333,0.0217227793600257,0.0021773478908255
MAR,0.4,S2,svm_linear_cal,1011,4,0.7722859621109075,0.1958113636311879,0.0242170432298745,0.0034455890142741
MAR,0.4,S2,svm_linear_cal,1011,5,0.776062473198366,0.244966916251014,0.0263665057485245,0.0038215094057943
MAR,0.4,S2,rf,1011,1,0.8040706902800865,0.1775973002945582,0.0187880344047907,0.0054116117591054
MAR,0.4,S2,rf,1011,2,0.8368600267542259,0.238625962292976,0.0231969627408083,0.0031323723015332
MAR,0.4,S2,rf,1011,3,0.8691213193216106,0.2283657136998068,0.0217403686162889,0.0057416123843678
MAR,0.4,S2,rf,1011,4,0.847950795434384,0.2509222847113168,0.0227036630614828,0.0024661604444341
MAR,0.4,S2,rf,1011,5,0.8515877852258107,0.2960386992817835,0.0241241259662527,0.0053720076201402
MAR,0.4,S2,xgb,1011,1,0.8116227768681807,0.1577877686818384,0.019295709207654,0.0047039716264988
MAR,0.4,S2,xgb,1011,2,0.8680773440350237,0.2516040583873614,0.0227286983281373,0.0057360112459848
MAR,0.4,S2,xgb,1011,3,0.8634611382790552,0.3245429066008878,0.0202212799340486,0.0033330553358491
MAR,0.4,S2,xgb,1011,4,0.8771561495850336,0.2629041207517537,0.0222884844988584,0.0031195563739174
MAR,0.4,S2,xgb,1011,5,0.8655020651364345,0.3612622121036989,0.0226203668862581,0.0071980714882329
MAR,0.4,S2,extratrees,1011,1,0.8077326867555711,0.1441669371047499,0.01909939017024,0.0067625712988506
MAR,0.4,S2,extratrees,1011,2,0.846484251489724,0.2247851944620462,0.0238981195023037,0.0045789516346633
MAR,0.4,S2,extratrees,1011,3,0.8722505462490897,0.2454725856618161,0.0221887998775782,0.0046496111473628
MAR,0.4,S2,extratrees,1011,4,0.8606117057977014,0.2558829467671735,0.0232261802239089,0.005221986639448
MAR,0.4,S2,extratrees,1011,5,0.8657187351885707,0.2988909135320561,0.0249848850429222,0.0039130864482074
MAR,0.4,S2,lr_l2,1012,1,0.7127332491782379,0.1361357713165349,0.0189109642582949,0.0039592841973539
MAR,0.4,S2,lr_l2,1012,2,0.7542332482062508,0.183721007026325,0.023998306166423,0.0033565260517646
MAR,0.4,S2,lr_l2,1012,3,0.7899386120070753,0.1739525326023085,0.02237733599393,0.0026645183863314
MAR,0.4,S2,lr_l2,1012,4,0.7550909771916339,0.226560203172849,0.0226972611728717,0.0025665404167354
MAR,0.4,S2,lr_l2,1012,5,0.7787437650935518,0.282750000721491,0.0239403168490923,0.0040249807375913
MAR,0.4,S2,svm_linear_cal,1012,1,0.7158703178312982,0.1390863408534575,0.0191074675306174,0.0047400389934717
MAR,0.4,S2,svm_linear_cal,1012,2,0.7282281405812964,0.1899614348839119,0.0237974892462923,0.0050241250058948
MAR,0.4,S2,svm_linear_cal,1012,3,0.7740401623140152,0.1969144098965084,0.0226755577241915,0.0045949348349859
MAR,0.4,S2,svm_linear_cal,1012,4,0.7537356831667554,0.219544945493666,0.0235007478226025,0.0060102680208916
MAR,0.4,S2,svm_linear_cal,1012,5,0.7607736926445031,0.2715551073391982,0.0255908103031772,0.0037264915172307
MAR,0.4,S2,rf,1012,1,0.8152660259214357,0.1204489018554325,0.0197795092762619,0.0066131540806344
MAR,0.4,S2,rf,1012,2,0.8422400583728566,0.2441730230158547,0.0231003200519358,0.0046213815562177
MAR,0.4,S2,rf,1012,3,0.8621111226719383,0.2594644572164546,0.0214265800506411,0.002556273275204
MAR,0.4,S2,rf,1012,4,0.817153586847241,0.2289538543493523,0.0229513482015888,0.0050426312128419
MAR,0.4,S2,rf,1012,5,0.8584580314622973,0.3424953594471511,0.0235312196062639,0.0054834670963965
MAR,0.4,S2,xgb,1012,1,0.8196966667083275,0.2019324193589748,0.0184017606079578,0.0053452163567515
MAR,0.4,S2,xgb,1012,2,0.8728104098260976,0.2570250029870682,0.0227250047028064,0.0068337295896144
MAR,0.4,S2,xgb,1012,3,0.8674461554468837,0.2818473454171831,0.020856799557805,0.0039394487930208
MAR,0.4,S2,xgb,1012,4,0.8527115737181382,0.2726840513010524,0.0221840515732765,0.0046805208508389
MAR,0.4,S2,xgb,1012,5,0.8818471121944613,0.3335219306053293,0.0232874322682619,0.0055672791627872
MAR,0.4,S2,extratrees,1012,1,0.8314106810313582,0.1477729276850936,0.0190278805568546,0.0079643153408599
MAR,0.4,S2,extratrees,1012,2,0.848811869147513,0.2614514060333558,0.023711630710144,0.0031946526247372
MAR,0.4,S2,extratrees,1012,3,0.8721829154094267,0.2577181153193744,0.0219961888423849,0.0047736945668569
MAR,0.4,S2,extratrees,1012,4,0.8326261162694424,0.2623782605533999,0.0233216985000507,0.0026776258337001
MAR,0.4,S2,extratrees,1012,5,0.8849482023156612,0.3470612576971409,0.024529213891094,0.0045211665259424
MAR,0.4,S2,lr_l2,1013,1,0.6961792753496394,0.1592712876950207,0.0193225600477898,0.0076435013223723
MAR,0.4,S2,lr_l2,1013,2,0.794965341116381,0.169455524154746,0.0244931637395398,0.0053681372813358
MAR,0.4,S2,lr_l2,1013,3,0.798155759026116,0.1578543111611198,0.0227144340181553,0.0042078464615283
MAR,0.4,S2,lr_l2,1013,4,0.7806050032527057,0.2211214277520279,0.023542380361999,0.0042470864138652
MAR,0.4,S2,lr_l2,1013,5,0.7628929965919606,0.2203813775484606,0.0252920815478766,0.0064151169082261
MAR,0.4,S2,svm_linear_cal,1013,1,0.6934921448300858,0.1422875432685201,0.0191238257661357,0.0083621872001128
MAR,0.4,S2,svm_linear_cal,1013,2,0.7847792776358993,0.1859955435257011,0.024689504531637,0.0039855141672384
MAR,0.4,S2,svm_linear_cal,1013,3,0.797937259390282,0.1687449780092652,0.0230179589425387,0.0028306477698822
MAR,0.4,S2,svm_linear_cal,1013,4,0.7837936404676011,0.1890908555070273,0.0246384867616136,0.0041918497052741
MAR,0.4,S2,svm_linear_cal,1013,5,0.7449093822646533,0.2183173925601035,0.026464397379794,0.0069001644660731
MAR,0.4,S2,rf,1013,1,0.8383878466710828,0.1466952403869202,0.0195221984285438,0.006849620597321
MAR,0.4,S2,rf,1013,2,0.8271458105314362,0.2442541621309826,0.0227923297770611,0.0035926225242888
MAR,0.4,S2,rf,1013,3,0.8413874726875457,0.1826563750504968,0.0224281226684775,0.007201597386018
MAR,0.4,S2,rf,1013,4,0.8335526445482682,0.2182894151848983,0.0232430476169498,0.002205536562741
MAR,0.4,S2,rf,1013,5,0.8376531924977995,0.2837500893675163,0.0243407399461814,0.0042003149230741
MAR,0.4,S2,xgb,1013,1,0.8360912874479759,0.1811689766680651,0.018532108515501,0.002750529407102
MAR,0.4,S2,xgb,1013,2,0.8590319834610239,0.2303573954907439,0.0230559166520833,0.0079342168020759
MAR,0.4,S2,xgb,1013,3,0.8683669753407555,0.2092966996719023,0.0221851244568824,0.0060534437577049
MAR,0.4,S2,xgb,1013,4,0.8621025292250676,0.2250779022337977,0.0230882465839386,0.0040769589865176
MAR,0.4,S2,xgb,1013,5,0.8842124269302819,0.3190986727927471,0.0234556961804628,0.0062846904721993
MAR,0.4,S2,extratrees,1013,1,0.848652060341703,0.1503076020040085,0.0191237986665732,0.008974675824547
MAR,0.4,S2,extratrees,1013,2,0.8407783047549556,0.2517953834808997,0.0234710404825338,0.0057925129957251
MAR,0.4,S2,extratrees,1013,3,0.8648267610030174,0.1981519393214612,0.0224489444007875,0.0083026885655284
MAR,0.4,S2,extratrees,1013,4,0.8400802334062727,0.2203514574083755,0.0238189043967925,0.0061425931265218
MAR,0.4,S2,extratrees,1013,5,0.8432527591576952,0.2852989905075032,0.0252125959225748,0.003450367659892
MAR,0.4,S2,lr_l2,1014,1,0.7467160765394759,0.1748228810241149,0.0189491299134294,0.0068309079899166
MAR,0.4,S2,lr_l2,1014,2,0.773793019579229,0.1687922030409794,0.0241588196671298,0.0047892526231599
MAR,0.4,S2,lr_l2,1014,3,0.7623400270523358,0.1783099665511018,0.0226336779762149,0.0036685466211179
MAR,0.4,S2,lr_l2,1014,4,0.808972539278885,0.2257407907170106,0.0228205837898607,0.0048128230861655
MAR,0.4,S2,lr_l2,1014,5,0.7401494120567856,0.2809215825291955,0.0240274106879154,0.0032669690134071
MAR,0.4,S2,svm_linear_cal,1014,1,0.7337928534826461,0.1656267533410819,0.0187070699173337,0.0077004807745124
MAR,0.4,S2,svm_linear_cal,1014,2,0.7675519883254286,0.1709255707626233,0.0248045291054968,0.0052110375259241
MAR,0.4,S2,svm_linear_cal,1014,3,0.746025387576735,0.1773262622047988,0.0226335605686603,0.0039722824020952
MAR,0.4,S2,svm_linear_cal,1014,4,0.80213692905159,0.2356313072752216,0.0229495212332556,0.0050415095212773
MAR,0.4,S2,svm_linear_cal,1014,5,0.7168393256144626,0.2625284417024212,0.0249650221205238,0.0058573597480377
MAR,0.4,S2,rf,1014,1,0.8746734823961705,0.2051725157359492,0.0182441584471028,0.0071750083714462
MAR,0.4,S2,rf,1014,2,0.8338538246382099,0.2617117171521371,0.0229836729111226,0.0037288003336772
MAR,0.4,S2,rf,1014,3,0.8606544584330456,0.2214189097207959,0.0219744385009444,0.0024883437682882
MAR,0.4,S2,rf,1014,4,0.8434388984170167,0.2569307947233006,0.0226419769073961,0.0055392695815655
MAR,0.4,S2,rf,1014,5,0.8566298778973976,0.2846344526259428,0.0243165549934825,0.0055040375903019
MAR,0.4,S2,xgb,1014,1,0.8705990426316381,0.2689346822277797,0.0173674058169126,0.0023388027662913
MAR,0.4,S2,xgb,1014,2,0.8757558068831328,0.3045673258521634,0.021962845697999,0.0054030527862726
MAR,0.4,S2,xgb,1014,3,0.880974924565602,0.2446800694179465,0.0216256957501173,0.0040418981606571
MAR,0.4,S2,xgb,1014,4,0.867861296745323,0.294894592110956,0.021790562197566,0.0043955652215805
MAR,0.4,S2,xgb,1014,5,0.8817997156205566,0.2981914741044785,0.0239925067871809,0.0081164551394759
MAR,0.4,S2,extratrees,1014,1,0.887121770756521,0.2172801105437652,0.0184683778674471,0.0081986655886002
MAR,0.4,S2,extratrees,1014,2,0.8317475373951113,0.2469768945374474,0.0235901684250139,0.004447802430518
MAR,0.4,S2,extratrees,1014,3,0.8573665591509728,0.2073786696453294,0.0224794024739202,0.0046819092554171
MAR,0.4,S2,extratrees,1014,4,0.8611143966723835,0.2861822614487178,0.0230069183744092,0.0052907196723241
MAR,0.4,S2,extratrees,1014,5,0.8623152097862641,0.3246139061184642,0.0248093906568446,0.0049741627663949
MAR,0.4,S2,lr_l2,1015,1,0.7076339503318293,0.1028746013050856,0.0197740123713452,0.0094539156416277
MAR,0.4,S2,lr_l2,1015,2,0.7946248327860879,0.1481834187899008,0.0250251096770982,0.0041347933094613
MAR,0.4,S2,lr_l2,1015,3,0.724695661221517,0.175720404040434,0.0223082292215583,0.0016020228854027
MAR,0.4,S2,lr_l2,1015,4,0.7653961401226169,0.2774589256548195,0.0220228061258671,0.0039714072504882
MAR,0.4,S2,lr_l2,1015,5,0.7897939377524996,0.2665641726566174,0.02433655699186,0.0096446219703083
MAR,0.4,S2,svm_linear_cal,1015,1,0.6945357513341914,0.1227778701233532,0.0193512237796335,0.0100239591665866
MAR,0.4,S2,svm_linear_cal,1015,2,0.7794332968502979,0.1549619324629101,0.024872300049923,0.006130683633092
MAR,0.4,S2,svm_linear_cal,1015,3,0.6946571636666321,0.1795655297629871,0.0226526844278856,0.003123358777716
MAR,0.4,S2,svm_linear_cal,1015,4,0.7468360044946478,0.2857369551927505,0.0223200321071533,0.0051013656166156
MAR,0.4,S2,svm_linear_cal,1015,5,0.7726905455119958,0.2576769331572109,0.0253672831773186,0.0089027246989162
MAR,0.4,S2,rf,1015,1,0.8311169714164304,0.1668242334027949,0.0192756647623687,0.005588421986648
MAR,0.4,S2,rf,1015,2,0.8394819408974827,0.1821646167618085,0.0241476544570542,0.0051312588161876
MAR,0.4,S2,rf,1015,3,0.828717094995318,0.1790173093770788,0.0224612949704162,0.0023988224498767
MAR,0.4,S2,rf,1015,4,0.8334343643424607,0.2901282719873309,0.0220946181259589,0.0018861668853699
MAR,0.4,S2,rf,1015,5,0.8413094996275985,0.3177946411289849,0.0236386632530079,0.0033816444725517
MAR,0.4,S2,xgb,1015,1,0.8432965467248253,0.1836349066793363,0.0187983755022287,0.0039893497249769
MAR,0.4,S2,xgb,1015,2,0.8628870242004135,0.2281539641919709,0.0233006402850151,0.0101827263816625
MAR,0.4,S2,xgb,1015,3,0.8316200187285402,0.18978342845078,0.0222517866641283,0.0072260743815981
MAR,0.4,S2,xgb,1015,4,0.8902852524296726,0.3119099085701424,0.0216518640518188,0.0057749512843139
MAR,0.4,S2,xgb,1015,5,0.874685715575417,0.3043161811514674,0.0236174035817384,0.0032443453872536
MAR,0.4,S2,extratrees,1015,1,0.8523203059579307,0.1619945539235485,0.0189103533550142,0.0058171449225434
MAR,0.4,S2,extratrees,1015,2,0.854184604159066,0.1920083620980491,0.0242152867175222,0.0034303832490239
MAR,0.4,S2,extratrees,1015,3,0.843008011653314,0.2129998063583182,0.0224753168972178,0.0031523425071589
MAR,0.4,S2,extratrees,1015,4,0.8666686380034302,0.3425745812103162,0.0223837185375678,0.0080326932601841
MAR,0.4,S2,extratrees,1015,5,0.8575326697812986,0.3337359639300284,0.0243537586926778,0.0048771145685732
MAR,0.4,S2,lr_l2,1016,1,0.6986726825061553,0.0919496174622115,0.0201595687030192,0.0069093384455249
MAR,0.4,S2,lr_l2,1016,2,0.7563079168186794,0.1845950838799985,0.0238806195207042,0.003939277852936
MAR,0.4,S2,lr_l2,1016,3,0.7781760482780147,0.212517811951853,0.0218321120283721,0.0056136127654743
MAR,0.4,S2,lr_l2,1016,4,0.7905306838567232,0.1655615093086999,0.0239796831595039,0.0033687407577958
MAR,0.4,S2,lr_l2,1016,5,0.7824045861827701,0.2883113636337515,0.023512874292514,0.0027712182979935
MAR,0.4,S2,svm_linear_cal,1016,1,0.6779380335203908,0.0918514404795404,0.0201127999244755,0.007098956081988
MAR,0.4,S2,svm_linear_cal,1016,2,0.7585601362033322,0.1949446631035674,0.0237791921904217,0.0031572351781412
MAR,0.4,S2,svm_linear_cal,1016,3,0.7641712620955156,0.1634483619934578,0.023219396639157,0.0071002730774558
MAR,0.4,S2,svm_linear_cal,1016,4,0.7829804640526741,0.171450431271714,0.0245906758950785,0.0013895063852647
MAR,0.4,S2,svm_linear_cal,1016,5,0.7745999503464465,0.2959880482334306,0.0244227829407,0.0026922259461927
MAR,0.4,S2,rf,1016,1,0.8764513629375961,0.1390088523443078,0.019275178559053,0.0072013941200771
MAR,0.4,S2,rf,1016,2,0.843541286635048,0.2809503305843907,0.0225242625650618,0.0044993996803435
MAR,0.4,S2,rf,1016,3,0.8191395276245967,0.1922922760904814,0.0222494732478353,0.0021593430867124
MAR,0.4,S2,rf,1016,4,0.8264977231060382,0.2015181358015484,0.0234301665138768,0.0053417721473402
MAR,0.4,S2,rf,1016,5,0.8385446994831516,0.3347355532667332,0.0234386459388849,0.0029701565065811
MAR,0.4,S2,xgb,1016,1,0.8802352176575721,0.1709006844897061,0.0187863502651453,0.0026721040943008
MAR,0.4,S2,xgb,1016,2,0.8811285418946856,0.2448078106128957,0.0231140535324811,0.0099548796327905
MAR,0.4,S2,xgb,1016,3,0.8345333472063261,0.2311945168238842,0.0215262696146965,0.0063903234800735
MAR,0.4,S2,xgb,1016,4,0.8599759496914858,0.2211560331361887,0.0231223870068788,0.0072349031712571
MAR,0.4,S2,xgb,1016,5,0.8721488703816553,0.3493961746782784,0.0228435937315225,0.0056664867099905
MAR,0.4,S2,extratrees,1016,1,0.871061479046631,0.136750534564891,0.0193730568534257,0.0079316823658123
MAR,0.4,S2,extratrees,1016,2,0.845847014471604,0.2603700712567052,0.0234803516813363,0.0043279451988927
MAR,0.4,S2,extratrees,1016,3,0.8319009468317553,0.1938662959996745,0.0224113796359758,0.0072824434130255
MAR,0.4,S2,extratrees,1016,4,0.84778323180949,0.2149241457482621,0.0236638482040937,0.0034630053867581
MAR,0.4,S2,extratrees,1016,5,0.8621594781862911,0.3496241688527436,0.0243278773997833,0.0048449886736292
MAR,0.4,S2,lr_l2,1017,1,0.7208821287073028,0.1114264600684903,0.0195549854137574,0.00705710198847
MAR,0.4,S2,lr_l2,1017,2,0.8057351331630792,0.2172562702554179,0.0235436178053604,0.0029121670584309
MAR,0.4,S2,lr_l2,1017,3,0.7693892414941214,0.1981106176409484,0.0220561306965926,0.0055680753959269
MAR,0.4,S2,lr_l2,1017,4,0.779087073944842,0.1726191627473739,0.0239395782048476,0.0048998439507342
MAR,0.4,S2,lr_l2,1017,5,0.7968131446498297,0.2375216550406157,0.0251192887839337,0.0047286570412149
MAR,0.4,S2,svm_linear_cal,1017,1,0.7132456787191761,0.1105366659432426,0.0195544539781147,0.0083754455525445
MAR,0.4,S2,svm_linear_cal,1017,2,0.7950383071871581,0.2182200703240788,0.0246927618629238,0.0034639073994085
MAR,0.4,S2,svm_linear_cal,1017,3,0.7577567370721049,0.1871661473447176,0.0224517393949362,0.0057408861299596
MAR,0.4,S2,svm_linear_cal,1017,4,0.7559140102903779,0.2071519391798893,0.0240471481752633,0.0037743412693768
MAR,0.4,S2,svm_linear_cal,1017,5,0.7834924504028709,0.2287318932935971,0.0259452536553109,0.00438781013649
MAR,0.4,S2,rf,1017,1,0.8456993413405656,0.2056025783872262,0.0185427004986375,0.0061774543370094
MAR,0.4,S2,rf,1017,2,0.8654505654870486,0.2730586938152805,0.0223148731361805,0.0032763403251973
MAR,0.4,S2,rf,1017,3,0.8495343876807825,0.2117154981881434,0.0218527191424667,0.0015375241681215
MAR,0.4,S2,rf,1017,4,0.8193269856289549,0.2221455788656676,0.0231962801956171,0.0024807694401255
MAR,0.4,S2,rf,1017,5,0.8467849324034578,0.3270060263603297,0.0237668620637055,0.0053255979687024
MAR,0.4,S2,xgb,1017,1,0.8661402807114023,0.2054614146310369,0.0184345860034227,0.0043208096029497
MAR,0.4,S2,xgb,1017,2,0.878353399002797,0.3355422405139499,0.0212558098137378,0.0062629632980521
MAR,0.4,S2,xgb,1017,3,0.8783399230048902,0.2399977925654275,0.0216453932225704,0.0068552828974862
MAR,0.4,S2,xgb,1017,4,0.8780851420348138,0.2744670243133214,0.0221275463700294,0.0089562112572319
MAR,0.4,S2,xgb,1017,5,0.8898503622452434,0.3532640440344841,0.0228939484804868,0.0067653723481788
MAR,0.4,S2,extratrees,1017,1,0.843196560472935,0.1742087825877862,0.0187660064578551,0.0083320046213872
MAR,0.4,S2,extratrees,1017,2,0.8668125988082208,0.2952969688194822,0.0229740898355622,0.0073148151607897
MAR,0.4,S2,extratrees,1017,3,0.84140047861825,0.2288703159459298,0.0220492562178799,0.0044214881146143
MAR,0.4,S2,extratrees,1017,4,0.8412876771738916,0.2564010900230424,0.023390362465686,0.0052755441713709
MAR,0.4,S2,extratrees,1017,5,0.8493104926986705,0.2986943320619957,0.0248617583005279,0.0044397610915245
MAR,0.4,S2,lr_l2,1018,1,0.7113271925110298,0.1303743722548566,0.0191941547935616,0.0050060574216342
